,transit_count,transit_spacing,measurement_unc,planet,prob_dP_dE_less_than_0,decay_rate_variance,log_decay_rate_variance,marker_size
1122,11,1.0,13.544553991524262,NA,,388418.5636190365,5.589299977890586,1.0
1123,11,1.0,15.48101989729806,NA,,507422.4735964791,5.705369698090282,1.0
1124,11,1.0,17.694342479679374,NA,,662886.8721200153,5.821439418289983,1.0
1125,11,1.0,20.22410395860484,NA,,865982.5453030666,5.937509138489683,1.0
1126,11,1.0,23.11554562698096,NA,,1131302.7913363266,6.053578858689384,1.0
1127,11,1.0,26.420376928773408,NA,,1477912.0117686058,6.169648578889082,1.0
1128,11,1.0,30.19770021105189,NA,,1930715.5708065457,6.285718299088785,1.0
1129,11,1.0,34.51506768790446,NA,,2522249.352919149,6.401788019288483,1.0
1130,11,1.0,39.4496895185625,NA,,3295017.6061632484,6.517857739488183,1.0
1131,11,1.0,45.08981460454634,NA,,4304547.055333848,6.633927459687885,1.0
1132,11,1.0,51.53630879948287,NA,,5623376.736113599,6.749997179887583,1.0
1133,11,1.0,58.90445875569993,NA,,7346270.236976527,6.866066900087285,1.0
1134,11,1.0,67.3260336669042,NA,,9597024.870857993,6.982136620286982,1.0
1135,11,1.0,76.9516417783653,NA,,12537367.044882042,7.098206340486681,1.0
1136,11,1.0,87.95342380753897,NA,,16378572.998742508,7.214276060686382,1.0
1137,11,1.0,100.52813144323909,NA,,21396649.91180438,7.330345780886079,1.0
1138,11,1.0,114.90064597806963,NA,,27952168.206807394,7.446415501085782,1.0
1139,11,1.0,131.328,NA,,36516170.086542346,7.562485221285482,1.0
1140,11,2.0,10.367999999999999,NA,,14224.616117506917,4.15304055483526,1.0
1141,11,2.0,11.850313742012215,NA,,18582.762443313964,4.2691102750349605,1.0
1142,11,2.0,13.544553991524262,NA,,24276.160226189782,4.385179995234661,1.0
1143,11,2.0,15.48101989729806,NA,,31713.904599779944,4.501249715434358,1.0
1144,11,2.0,17.694342479679374,NA,,41430.42950750096,4.617319435634058,1.0
1145,11,2.0,20.22410395860484,NA,,54123.90908144166,4.733389155833758,1.0
1146,11,2.0,23.11554562698096,NA,,70706.42445852041,4.849458876033459,1.0
1147,11,2.0,26.420376928773408,NA,,92369.50073553786,4.965528596233157,1.0
1148,11,2.0,30.19770021105189,NA,,120669.7231754091,5.08159831643286,1.0
1149,11,2.0,34.51506768790446,NA,,157640.58455744683,5.1976680366325585,1.0
1150,11,2.0,39.4496895185625,NA,,205938.60038520303,5.313737756832258,1.0
1151,11,2.0,45.08981460454634,NA,,269034.1909583655,5.42980747703196,1.0
1152,11,2.0,51.53630879948287,NA,,351461.0460070999,5.545877197231658,1.0
1153,11,2.0,58.90445875569993,NA,,459141.8898110329,5.661946917431361,1.0
1154,11,2.0,67.3260336669042,NA,,599814.0544286246,5.778016637631057,1.0
1155,11,2.0,76.9516417783653,NA,,783585.4403051276,5.894086357830756,1.0
1156,11,2.0,87.95342380753897,NA,,1023660.8124214067,6.010156078030457,1.0
1157,11,2.0,100.52813144323909,NA,,1337290.6194877739,6.126225798230155,1.0
1158,11,2.0,114.90064597806963,NA,,1747010.512925462,6.242295518429857,1.0
1159,11,2.0,131.328,NA,,2282260.6304088966,6.358365238629557,1.0
1160,11,3.0,10.367999999999999,NA,,2809.8007145692777,3.4486755186125366,1.0
1161,11,3.0,11.850313742012215,NA,,3670.6691246052287,3.564745238812236,1.0
1162,11,3.0,13.544553991524262,NA,,4795.290908876997,3.6808149590119363,1.0
1163,11,3.0,15.48101989729806,NA,,6264.474982672631,3.7968846792116357,1.0
1164,11,3.0,17.694342479679374,NA,,8183.788544691604,3.912954399411336,1.0
1165,11,3.0,20.22410395860484,NA,,10691.142534605771,4.029024119611034,1.0
1166,11,3.0,23.11554562698096,NA,,13966.701127609,4.145093839810736,1.0
1167,11,3.0,26.420376928773408,NA,,18245.8273057854,4.261163560010435,1.0
1168,11,3.0,30.19770021105189,NA,,23835.994701315245,4.377233280210133,1.0
1169,11,3.0,34.51506768790446,NA,,31138.880900236563,4.493303000409836,1.0
1170,11,3.0,39.4496895185625,NA,,40679.22970571938,4.609372720609536,1.0
1171,11,3.0,45.08981460454634,NA,,53142.55623868938,4.725442440809234,1.0
1172,11,3.0,51.53630879948287,NA,,69424.4041495507,4.841512161008933,1.0
1173,11,3.0,58.90445875569993,NA,,90694.69428366022,4.9575818812086325,1.0
1174,11,3.0,67.3260336669042,NA,,118481.78852911125,5.073651601408333,1.0
1175,11,3.0,76.9516417783653,NA,,154782.309196075,5.189721321608032,1.0
1176,11,3.0,87.95342380753897,NA,,202204.604922747,5.3057910418077325,1.0
1177,11,3.0,100.52813144323909,NA,,264156.17175067414,5.421860762007434,1.0
1178,11,3.0,114.90064597806963,NA,,345088.49638033827,5.537930482207132,1.0
1179,11,3.0,131.328,NA,,450816.91464867064,5.654000202406832,1.0
1180,11,4.0,10.367999999999999,NA,,889.0385073441823,2.9489205721793352,1.0
1181,11,4.0,11.850313742012215,NA,,1161.4226527071228,3.064990292379036,1.0
1182,11,4.0,13.544553991524262,NA,,1517.2600141368614,3.1810600125787363,1.0
1183,11,4.0,15.48101989729806,NA,,1982.1190374862465,3.2971297327784326,1.0
1184,11,4.0,17.694342479679374,NA,,2589.40184421881,3.4131994529781333,1.0
1185,11,4.0,20.22410395860484,NA,,3382.744317590104,3.529269173177833,1.0
1186,11,4.0,23.11554562698096,NA,,4419.151528657526,3.645338893377535,1.0
1187,11,4.0,26.420376928773408,NA,,5773.093795971116,3.7614086135772324,1.0
1188,11,4.0,30.19770021105189,NA,,7541.857698463069,3.8774783337769354,1.0
1189,11,4.0,34.51506768790446,NA,,9852.536534840427,3.9935480539766335,1.0
1190,11,4.0,39.4496895185625,NA,,12871.16252407519,4.109617774176334,1.0
1191,11,4.0,45.08981460454634,NA,,16814.636934897844,4.225687494376035,1.0
1192,11,4.0,51.53630879948287,NA,,21966.315375443744,4.341757214575733,1.0
1193,11,4.0,58.90445875569993,NA,,28696.368113189557,4.457826934775436,1.0
1194,11,4.0,67.3260336669042,NA,,37488.378401789036,4.573896654975132,1.0
1195,11,4.0,76.9516417783653,NA,,48974.09001907048,4.689966375174832,1.0
1196,11,4.0,87.95342380753897,NA,,63978.80077633792,4.806036095374533,1.0
1197,11,4.0,100.52813144323909,NA,,83580.66371798587,4.92210581557423,1.0
1198,11,4.0,114.90064597806963,NA,,109188.15705784138,5.038175535773932,1.0
1199,11,4.0,131.328,NA,,142641.28940055604,5.154245255973632,1.0
1200,11,5.0,10.367999999999999,NA,,364.15017260817837,2.5612805201471107,1.0
1201,11,5.0,11.850313742012215,NA,,475.7187185488352,2.6773502403468084,1.0
1202,11,5.0,13.544553991524262,NA,,621.4697017904543,2.7934199605465078,1.0
1203,11,5.0,15.48101989729806,NA,,811.8759577543677,2.9094896807462076,1.0
1204,11,5.0,17.694342479679374,NA,,1060.6189953920345,3.0255594009459115,1.0
1205,11,5.0,20.22410395860484,NA,,1385.5720724849016,3.141629121145606,1.0
1206,11,5.0,23.11554562698096,NA,,1810.0844661381132,3.2576988413453067,1.0
1207,11,5.0,26.420376928773408,NA,,2364.6592188297677,3.3737685615450066,1.0
1208,11,5.0,30.19770021105189,NA,,3089.1449132904645,3.4898382817447082,1.0
1209,11,5.0,34.51506768790446,NA,,4035.598964670657,3.60590800194441,1.0
1210,11,5.0,39.4496895185625,NA,,5272.028169861217,3.7219777221441093,1.0
1211,11,5.0,45.08981460454634,NA,,6887.275288534128,3.8380474423438073,1.0
1212,11,5.0,51.53630879948287,NA,,8997.402777781737,3.954117162543506,1.0
1213,11,5.0,58.90445875569993,NA,,11754.032379162456,4.070186882743211,1.0
1214,11,5.0,67.3260336669042,NA,,15355.2397933728,4.186256602942907,1.0
1215,11,5.0,76.9516417783653,NA,,20059.787271811212,4.302326323142605,1.0
1216,11,5.0,87.95342380753897,NA,,26205.716797987927,4.418396043342305,1.0
1217,11,5.0,100.52813144323909,NA,,34234.63985888708,4.534465763542005,1.0
1218,11,5.0,114.90064597806963,NA,,44723.46913089157,4.650535483741704,1.0
1219,11,5.0,131.328,NA,,58425.87213846758,4.766605203941405,1.0
1220,11,6.0,10.367999999999999,NA,,175.61254466057986,2.2445555359566116,1.0
1221,11,6.0,11.850313742012215,NA,,229.4168202878268,2.360625256156311,1.0
1222,11,6.0,13.544553991524262,NA,,299.7056818048123,2.4766949763560118,1.0
1223,11,6.0,15.48101989729806,NA,,391.52968641703944,2.5927646965557107,1.0
1224,11,6.0,17.694342479679374,NA,,511.48678404322527,2.708834416755411,1.0
1225,11,6.0,20.22410395860484,NA,,668.1964084128607,2.8249041369551087,1.0
1226,11,6.0,23.11554562698096,NA,,872.9188204755625,2.9409738571548107,1.0
1227,11,6.0,26.420376928773408,NA,,1140.3642066115874,3.0570435773545106,1.0
1228,11,6.0,30.19770021105189,NA,,1489.7496688322028,3.173113297554208,1.0
1229,11,6.0,34.51506768790446,NA,,1946.1800562647852,3.2891830177539108,1.0
1230,11,6.0,39.4496895185625,NA,,2542.451856607461,3.405252737953611,1.0
1231,11,6.0,45.08981460454634,NA,,3321.4097649180862,3.521322458153309,1.0
1232,11,6.0,51.53630879948287,NA,,4339.025259346919,3.637392178353008,1.0
1233,11,6.0,58.90445875569993,NA,,5668.418392728764,3.7534618985527075,1.0
1234,11,6.0,67.3260336669042,NA,,7405.111783069453,3.8695316187524083,1.0
1235,11,6.0,76.9516417783653,NA,,9673.894324754687,3.9856013389521077,1.0
1236,11,6.0,87.95342380753897,NA,,12637.787807671688,4.1016710591518075,1.0
1237,11,6.0,100.52813144323909,NA,,16509.760734417134,4.217740779351509,1.0
1238,11,6.0,114.90064597806963,NA,,21568.031023771142,4.333810499551207,1.0
1239,11,6.0,131.328,NA,,28176.057165541915,4.449880219750907,1.0
1240,11,7.0,10.367999999999999,NA,,94.79127775098364,1.9767683774341593,1.0
1241,11,7.0,11.850313742012215,NA,,123.83348566973126,2.09283809763386,1.0
1242,11,7.0,13.544553991524262,NA,,161.7736624818979,2.208907817833559,1.0
1243,11,7.0,15.48101989729806,NA,,211.33797317637732,2.324977538033257,1.0
1244,11,7.0,17.694342479679374,NA,,276.0878267888463,2.4410472582329583,1.0
1245,11,7.0,20.22410395860484,NA,,360.675778968374,2.557116978432655,1.0
1246,11,7.0,23.11554562698096,NA,,471.1798381242492,2.6731866986323554,1.0
1247,11,7.0,26.420376928773408,NA,,615.5401964883883,2.7892564188320588,1.0
1248,11,7.0,30.19770021105189,NA,,804.129767099768,2.905326139031757,1.0
1249,11,7.0,34.51506768790446,NA,,1050.4995222487134,3.0213958592314576,1.0
1250,11,7.0,39.4496895185625,NA,,1372.3521891558767,3.137465579431157,1.0
1251,11,7.0,45.08981460454634,NA,,1792.814267111124,3.2535352996308533,1.0
1252,11,7.0,51.53630879948287,NA,,2342.097765978161,3.3696050198305523,1.0
1253,11,7.0,58.90445875569993,NA,,3059.671069128072,3.485674740030256,1.0
1254,11,7.0,67.3260336669042,NA,,3997.094906646394,3.6017444602299546,1.0
1255,11,7.0,76.9516417783653,NA,,5221.727215694329,3.7178141804296554,1.0
1256,11,7.0,87.95342380753897,NA,,6821.563098185089,3.833883900629352,1.0
1257,11,7.0,100.52813144323909,NA,,8911.557647565403,3.9499536208290547,1.0
1258,11,7.0,114.90064597806963,NA,,11641.885967016859,4.066023341028756,1.0
1259,11,7.0,131.328,NA,,15208.733896935502,4.182093061228452,1.0
1260,11,9.0,10.367999999999999,NA,,34.68889771073181,1.5401904997338864,1.0
1261,11,9.0,11.850313742012215,NA,,45.31690277290409,1.6562602199335865,1.0
1262,11,9.0,13.544553991524262,NA,,59.20112233181444,1.7723299401332844,1.0
1263,11,9.0,15.48101989729806,NA,,77.33919731694569,1.8883996603329838,1.0
1264,11,9.0,17.694342479679374,NA,,101.03442647767369,2.0044693805326843,1.0
1265,11,9.0,20.22410395860484,NA,,131.98941400747916,2.1205391007323855,1.0
1266,11,9.0,23.11554562698096,NA,,172.42840898282643,2.236608820932084,1.0
1267,11,9.0,26.420376928773408,NA,,225.2571272319185,2.3526785411317857,1.0
1268,11,9.0,30.19770021105189,NA,,294.27153952240974,2.468748261331482,1.0
1269,11,9.0,34.51506768790446,NA,,384.4306283979791,2.584817981531182,1.0
1270,11,9.0,39.4496895185625,NA,,502.212712416286,2.700887701730884,1.0
1271,11,9.0,45.08981460454634,NA,,656.0809412183866,2.8169574219305837,1.0
1272,11,9.0,51.53630879948287,NA,,857.091409253705,2.9330271421302796,1.0
1273,11,9.0,58.90445875569993,NA,,1119.6875837488903,3.049096862329982,1.0
1274,11,9.0,67.3260336669042,NA,,1462.7381299890246,3.1651665825296824,1.0
1275,11,9.0,76.9516417783653,NA,,1910.8927061243792,3.281236302729382,1.0
1276,11,9.0,87.95342380753897,NA,,2496.3531471944098,3.397306022929083,1.0
1277,11,9.0,100.52813144323909,NA,,3261.187305563858,3.5133757431287815,1.0
1278,11,9.0,114.90064597806963,NA,,4260.351807164669,3.629445463328482,1.0
1279,11,9.0,131.328,NA,,5565.640921588547,3.7455151835281835,1.0
1280,11,11.0,10.367999999999999,NA,,15.544966729056158,1.1915897968582856,1.0
1281,11,11.0,11.850313742012215,NA,,20.307642858617765,1.3076595170579843,1.0
1282,11,11.0,13.544553991524262,NA,,26.529510526537408,1.4237292372576833,1.0
1283,11,11.0,15.48101989729806,NA,,34.65763770210258,1.539798957457386,1.0
1284,11,11.0,17.694342479679374,NA,,45.27606530428365,1.6558686776570835,1.0
1285,11,11.0,20.22410395860484,NA,,59.147773055329104,1.7719383978567862,1.0
1286,11,11.0,23.11554562698096,NA,,77.26950285747745,1.8880081180564845,1.0
1287,11,11.0,26.420376928773408,NA,,100.9433789883622,2.0040778382561832,1.0
1288,11,11.0,30.19770021105189,NA,,131.87047133437147,2.1201475584558818,1.0
1289,11,11.0,34.51506768790446,NA,,172.27302458296327,2.2362172786555856,1.0
1290,11,11.0,39.4496895185625,NA,,225.0541360674322,2.3522869988552864,1.0
1291,11,11.0,45.08981460454634,NA,,294.0063558045101,2.4683567190549827,1.0
1292,11,11.0,51.53630879948287,NA,,384.0841975352488,2.5844264392546803,1.0
1293,11,11.0,58.90445875569993,NA,,501.7601418602888,2.7004961594543824,1.0
1294,11,11.0,67.3260336669042,NA,,655.4897118269208,2.81656587965408,1.0
1295,11,11.0,76.9516417783653,NA,,856.3190386505112,2.9326355998537843,1.0
1296,11,11.0,87.95342380753897,NA,,1118.6785737820228,3.048705320053484,1.0
1297,11,11.0,100.52813144323909,NA,,1461.419978949826,3.164775040253179,1.0
1298,11,11.0,114.90064597806963,NA,,1909.170699187709,3.280844760452879,1.0
1299,11,11.0,131.328,NA,,2494.103550750798,3.396914480652583,1.0
1300,11,13.0,10.367999999999999,NA,,7.968693598967538,0.9013871282638398,1.0
1301,11,13.0,11.850313742012215,NA,,10.410146671791031,1.017456848463539,1.0
1302,11,13.0,13.544553991524262,NA,,13.599613585624985,1.1335265686632374,1.0
1303,11,13.0,15.48101989729806,NA,,17.766271264888548,1.2495962888629373,1.0
1304,11,13.0,17.694342479679374,NA,,23.209511996079208,1.3656660090626376,1.0
1305,11,13.0,20.22410395860484,NA,,30.320456052066348,1.4817357292623359,1.0
1306,11,13.0,23.11554562698096,NA,,39.610055366980326,1.5978054494620366,1.0
1307,11,13.0,26.420376928773408,NA,,51.74580763168652,1.7138751696617327,1.0
1308,11,13.0,30.19770021105189,NA,,67.59971887561818,1.8299448898614346,1.0
1309,11,13.0,34.51506768790446,NA,,88.31096085288176,1.946014610061137,1.0
1310,11,13.0,39.4496895185625,NA,,115.36772543549753,2.0620843302608356,1.0
1311,11,13.0,45.08981460454634,NA,,150.71415760420982,2.1781540504605363,1.0
1312,11,13.0,51.53630879948287,NA,,196.8900506324561,2.2942237706602335,1.0
1313,11,13.0,58.90445875569993,NA,,257.213341163701,2.4102934908599343,1.0
1314,11,13.0,67.3260336669042,NA,,336.01851723882083,2.5263632110596337,1.0
1315,11,13.0,76.9516417783653,NA,,438.9680699163924,2.6424329312593353,1.0
1316,11,13.0,87.95342380753897,NA,,573.4593676251707,2.7585026514590347,1.0
1317,11,13.0,100.52813144323909,NA,,749.1561889221136,2.874572371658734,1.0
1318,11,13.0,114.90064597806963,NA,,978.6831065721542,2.990642091858433,1.0
1319,11,13.0,131.328,NA,,1278.5326174343325,3.1067118120581303,1.0
1320,11,15.0,10.367999999999999,NA,,4.49568114331081,0.6527955012684579,1.0
1321,11,15.0,11.850313742012215,NA,,5.873070599368385,0.7688652214681622,1.0
1322,11,15.0,13.544553991524262,NA,,7.672465454203205,0.8849349416678619,1.0
1323,11,15.0,15.48101989729806,NA,,10.023159972276197,1.0010046618675599,1.0
1324,11,15.0,17.694342479679374,NA,,13.09406167150658,1.1170743820672613,1.0
1325,11,15.0,20.22410395860484,NA,,17.10582805536924,1.2331441022669585,1.0
1326,11,15.0,23.11554562698096,NA,,22.346721804174166,1.3492138224666557,1.0
1327,11,15.0,26.420376928773408,NA,,29.193323689256555,1.465283542666359,1.0
1328,11,15.0,30.19770021105189,NA,,38.137591522104394,1.5813532628660576,1.0
1329,11,15.0,34.51506768790446,NA,,49.822209440378536,1.6974229830657603,1.0
1330,11,15.0,39.4496895185625,NA,,65.0867675291504,1.8134927032654566,1.0
1331,11,15.0,45.08981460454634,NA,,85.02808998190275,1.9295624234651574,1.0
1332,11,15.0,51.53630879948287,NA,,111.07904663928113,2.045632143664858,1.0
1333,11,15.0,58.90445875569993,NA,,145.11151085385686,2.1617018638645584,1.0
1334,11,15.0,67.3260336669042,NA,,189.57086164657755,2.277771584064257,1.0
1335,11,15.0,76.9516417783653,NA,,247.65169471371993,2.3938413042639572,1.0
1336,11,15.0,87.95342380753897,NA,,323.52736787639395,2.5099110244636553,1.0
1337,11,15.0,100.52813144323909,NA,,422.649874801075,2.6259807446633547,1.0
1338,11,15.0,114.90064597806963,NA,,552.1415942085376,2.7420504648630537,1.0
1339,11,15.0,131.328,NA,,721.3070634378731,2.8581201850627567,1.0
1340,11,18.0,10.367999999999999,NA,,2.168056106920738,0.3360705170779617,1.0
1341,11,18.0,11.850313742012215,NA,,2.832306423306506,0.4521402372776618,1.0
1342,11,18.0,13.544553991524262,NA,,3.7000701457384024,0.5682099574773596,1.0
1343,11,18.0,15.48101989729806,NA,,4.833699832309105,0.6842796776770591,1.0
1344,11,18.0,17.694342479679374,NA,,6.314651654854606,0.8003493978767595,1.0
1345,11,18.0,20.22410395860484,NA,,8.249338375467447,0.9164191180764607,1.0
1346,11,18.0,23.11554562698096,NA,,10.776775561426652,1.032488838276159,1.0
1347,11,18.0,26.420376928773408,NA,,14.078570451994906,1.148558558475861,1.0
1348,11,18.0,30.19770021105189,NA,,18.39197122015061,1.2646282786755572,1.0
1349,11,18.0,34.51506768790446,NA,,24.026914274873693,1.3806979988752572,1.0
1350,11,18.0,39.4496895185625,NA,,31.388294526017877,1.496767719074959,1.0
1351,11,18.0,45.08981460454634,NA,,41.00505882614916,1.612837439274659,1.0
1352,11,18.0,51.53630879948287,NA,,53.568213078356564,1.7289071594743548,1.0
1353,11,18.0,58.90445875569993,NA,,69.98047398430565,1.8449768796740573,1.0
1354,11,18.0,67.3260336669042,NA,,91.42113312431404,1.9610465998737576,1.0
1355,11,18.0,76.9516417783653,NA,,119.4307941327737,2.0771163200734573,1.0
1356,11,18.0,87.95342380753897,NA,,156.0220716996506,2.1931860402731584,1.0
1357,11,18.0,100.52813144323909,NA,,203.82420659774112,2.3092557604728565,1.0
1358,11,18.0,114.90064597806963,NA,,266.2719879477918,2.4253254806725573,1.0
1359,11,18.0,131.328,NA,,347.8525575992842,2.541395200872259,1.0
1360,11,21.0,10.367999999999999,NA,,1.1702626882837421,0.06828335855550713,1.0
1361,11,21.0,11.850313742012215,NA,,1.5288084650583975,0.18435307875520673,1.0
1362,11,21.0,13.544553991524262,NA,,1.9972057096530587,0.3004227989549089,1.0
1363,11,21.0,15.48101989729806,NA,,2.609110779955273,0.416492519154607,1.0
1364,11,21.0,17.694342479679374,NA,,3.408491688751186,0.5325622393543082,1.0
1365,11,21.0,20.22410395860484,NA,,4.452787394671326,0.6486319595540095,1.0
1366,11,21.0,23.11554562698096,NA,,5.817035038571009,0.764701679753708,1.0
1367,11,21.0,26.420376928773408,NA,,7.599261685041787,0.8807713999534066,1.0
1368,11,21.0,30.19770021105189,NA,,9.927527988886025,0.9968411201531072,1.0
1369,11,21.0,34.51506768790446,NA,,12.96912990430504,1.1129108403528059,1.0
1370,11,21.0,39.4496895185625,NA,,16.942619619208298,1.228980560552506,1.0
1371,11,21.0,45.08981460454634,NA,,22.133509470507814,1.3450502807522058,1.0
1372,11,21.0,51.53630879948287,NA,,28.914787234298487,1.4611200009519056,1.0
1373,11,21.0,58.90445875569993,NA,,37.77371690281567,1.577189721151606,1.0
1374,11,21.0,67.3260336669042,NA,,49.3468506993382,1.693259441351305,1.0
1375,11,21.0,76.9516417783653,NA,,64.4657680949918,1.809329161551006,1.0
1376,11,21.0,87.95342380753897,NA,,84.21682837265581,1.9253988817507042,1.0
1377,11,21.0,100.52813144323909,NA,,110.019230216857,2.0414686019504056,1.0
1378,11,21.0,114.90064597806963,NA,,143.72698724712083,2.157538322150103,1.0
1379,11,21.0,131.328,NA,,187.76214687574796,2.2736080423498044,1.0
1380,11,26.0,10.367999999999999,NA,,0.4980433499354711,-0.30273285439208497,1.0
1381,11,26.0,11.850313742012215,NA,,0.6506341669869394,-0.18666313419238595,1.0
1382,11,26.0,13.544553991524262,NA,,0.8499758491015615,-0.07059341399268731,1.0
1383,11,26.0,15.48101989729806,NA,,1.1103919540555343,0.0454763062070125,1.0
1384,11,26.0,17.694342479679374,NA,,1.4505944997549505,0.16154602640671276,1.0
1385,11,26.0,20.22410395860484,NA,,1.8950285032541467,0.2776157466064112,1.0
1386,11,26.0,23.11554562698096,NA,,2.4756284604362704,0.3936854668061119,1.0
1387,11,26.0,26.420376928773408,NA,,3.2341129769804073,0.509755187005808,1.0
1388,11,26.0,30.19770021105189,NA,,4.224982429726136,0.6258249072055097,1.0
1389,11,26.0,34.51506768790446,NA,,5.51943505330511,0.7418946274052123,1.0
1390,11,26.0,39.4496895185625,NA,,7.210482839718596,0.8579643476049106,1.0
1391,11,26.0,45.08981460454634,NA,,9.419634850263114,0.9740340678046115,1.0
1392,11,26.0,51.53630879948287,NA,,12.305628164528507,1.090103788004309,1.0
1393,11,26.0,58.90445875569993,NA,,16.075833822731312,1.2061735082040095,1.0
1394,11,26.0,67.3260336669042,NA,,21.001157327426302,1.3222432284037087,1.0
1395,11,26.0,76.9516417783653,NA,,27.435504369774524,1.4383129486034105,1.0
1396,11,26.0,87.95342380753897,NA,,35.84121047657317,1.5543826688031102,1.0
1397,11,26.0,100.52813144323909,NA,,46.8222618076321,1.6704523890028093,1.0
1398,11,26.0,114.90064597806963,NA,,61.16769416075964,1.786522109202508,1.0
1399,11,26.0,131.328,NA,,79.90828858964578,1.9025918294022055,1.0
1400,14,1.0,10.367999999999999,NA,,64532.98363728193,4.809781744872388,1.0
1401,14,1.0,11.850313742012215,NA,,84304.6374526733,4.925851465072087,1.0
1402,14,1.0,13.544553991524262,NA,,110133.9422949087,5.041921185271788,1.0
1403,14,1.0,15.48101989729806,NA,,143876.84487970793,5.157990905471489,1.0
1404,14,1.0,17.694342479679374,NA,,187957.91797871946,5.274060625671188,1.0
1405,14,1.0,20.22410395860484,NA,,245544.57640791367,5.390130345870887,1.0
1406,14,1.0,23.11554562698096,NA,,320774.66941386554,5.506200066070589,1.0
1407,14,1.0,26.420376928773408,NA,,419053.80295036995,5.622269786270287,1.0
1408,14,1.0,30.19770021105189,NA,,547443.755730601,5.7383395064699885,1.0
1409,14,1.0,34.51506768790446,NA,,715169.8984197481,5.854409226669689,1.0
1410,14,1.0,39.4496895185625,NA,,934284.0762209833,5.970478946869386,1.0
1411,14,1.0,45.08981460454634,NA,,1220530.5858214183,6.086548667069086,1.0
1412,14,1.0,51.53630879948287,NA,,1594477.470868523,6.2026183872687835,1.0
1413,14,1.0,58.90445875569993,NA,,2082994.4244259135,6.3186881074684855,1.0
1414,14,1.0,67.3260336669042,NA,,2721183.49206027,6.434757827668187,1.0
1415,14,1.0,76.9516417783653,NA,,3554901.304885648,6.550827547867881,1.0
1416,14,1.0,87.95342380753897,NA,,4644054.075864623,6.666897268067587,1.0
1417,14,1.0,100.52813144323909,NA,,6066902.119030335,6.782966988267286,1.0
1418,14,1.0,114.90064597806963,NA,,7925683.189862994,6.899036708466986,1.0
1419,14,1.0,131.328,NA,,10353958.70802618,7.0151064286666855,1.0
1420,14,2.0,10.367999999999999,NA,,4033.311477330121,3.605661762216463,1.0
1421,14,2.0,11.850313742012215,NA,,5269.039840792081,3.7217314824161627,1.0
1422,14,2.0,13.544553991524262,NA,,6883.371393431794,3.837801202615863,1.0
1423,14,2.0,15.48101989729806,NA,,8992.302804981746,3.9538709228155637,1.0
1424,14,2.0,17.694342479679374,NA,,11747.369873669966,4.069940643015263,1.0
1425,14,2.0,20.22410395860484,NA,,15346.536025494604,4.186010363214963,1.0
1426,14,2.0,23.11554562698096,NA,,20048.416838366596,4.302080083414665,1.0
1427,14,2.0,26.420376928773408,NA,,26190.862684398122,4.418149803614363,1.0
1428,14,2.0,30.19770021105189,NA,,34215.234733162564,4.5342195238140635,1.0
1429,14,2.0,34.51506768790446,NA,,44698.118651234254,4.650289244013764,1.0
1430,14,2.0,39.4496895185625,NA,,58392.754763811456,4.766358964213461,1.0
1431,14,2.0,45.08981460454634,NA,,76283.16161383865,4.882428684413161,1.0
1432,14,2.0,51.53630879948287,NA,,99654.84192928269,4.998498404612858,1.0
1433,14,2.0,58.90445875569993,NA,,130187.1515266196,5.1145681248125605,1.0
1434,14,2.0,67.3260336669042,NA,,170073.96825376689,5.230637845012262,1.0
1435,14,2.0,76.9516417783653,NA,,222181.331555353,5.346707565211956,1.0
1436,14,2.0,87.95342380753897,NA,,290253.37974153896,5.462777285411662,1.0
1437,14,2.0,100.52813144323909,NA,,379181.38243939594,5.578847005611361,1.0
1438,14,2.0,114.90064597806963,NA,,495355.1993664371,5.694916725811061,1.0
1439,14,2.0,131.328,NA,,647122.4192516363,5.8109864460107605,1.0
1440,14,3.0,10.367999999999999,NA,,796.7035016948394,2.9012967259937383,1.0
1441,14,3.0,11.850313742012215,NA,,1040.7979932428848,3.0173664461934395,1.0
1442,14,3.0,13.544553991524262,NA,,1359.6782999371376,3.133436166393136,1.0
1443,14,3.0,15.48101989729806,NA,,1776.2573441939344,3.2495058865928415,1.0
1444,14,3.0,17.694342479679374,NA,,2320.468123194064,3.3655756067925378,1.0
1445,14,3.0,20.22410395860484,NA,,3031.4145235544975,3.4816453269922385,1.0
1446,14,3.0,23.11554562698096,NA,,3960.1811038748665,3.5977150471919375,1.0
1447,14,3.0,26.420376928773408,NA,,5173.503740128035,3.7137847673916387,1.0
1448,14,3.0,30.19770021105189,NA,,6758.564885562934,3.8298544875913363,1.0
1449,14,3.0,34.51506768790446,NA,,8829.25800518207,3.945924207791039,1.0
1450,14,3.0,39.4496895185625,NA,,11534.371311370192,4.061993927990738,1.0
1451,14,3.0,45.08981460454634,NA,,15068.278837301523,4.178063648190438,1.0
1452,14,3.0,51.53630879948287,NA,,19684.907047759647,4.294133368390136,1.0
1453,14,3.0,58.90445875569993,NA,,25715.98054846802,4.410203088589834,1.0
1454,14,3.0,67.3260336669042,NA,,33594.85792666993,4.526272808789535,1.0
1455,14,3.0,76.9516417783653,NA,,43887.67043068748,4.642342528989236,1.0
1456,14,3.0,87.95342380753897,NA,,57334.00093660013,4.758412249188936,1.0
1457,14,3.0,100.52813144323909,NA,,74900.02616086841,4.874481969388636,1.0
