1	0	2455558.61197	0.0002	1	M. Gillon et al., 2011
2	151	2455853.83282	0.00209	3	Evans P.
3	157	2455865.56375	0.00089	3	Tifner F.
4	175	2455900.75465	0.00101	3	Singh P.
5	184	2455918.34806	0.00151	3	Lopesino J.
6	198	2455945.72035	0.00086	3	Makely N., Hutcheson M.
7	200	2455949.63496	0.00124	3	Shadic S.
8	330	2456203.79648	0.0014	3	Kehusmaa P., Harlingten C.
9	337	2456217.47771	0.00162	3	Angel T., Harlingten C.
11	355	2456252.67093	0.00053	2	Allen C.
14	384	2456309.36744	0.00037	1	Schteinman G. M.
15	509	2456553.75635	0.00096	3	Benni P.
16	527	2456588.94788	0.00048	2	Logan V., Lewis K.
17	531	2456596.76721	0.00085	3	Benni P.
18	537	2456608.49676	0.00059	2	Nicolas E.
20	539	2456612.40267	0.00082	3	Benishek V.
21	738	2457001.47108	0.00104	3	Marc Bretton
22	739	2457003.4268	0.00113	3	Marc Bretton
23	739	2457003.42757	0.00041	2	Marc Bretton
24	869	2457257.58809	0.00054	3	Gährken, Bernd
25	907	2457331.87943	0.00063	3	Phil Evans
27	910	2457337.74765	0.00225	2	Andrew Stewart
28	911	2457339.70193	0.00047	2	Gino Elia
29	911	2457339.70196	0.00047	2	Andrew Stewart
31	958	2457431.58627	0.00119	3	Horace Dale
32	1088	2457685.75582	0.00059	3	Andrew Stewart
33	1089	2457687.70833	0.0004	2	Tianyu Ma
34	1090	2457689.663	0.00077	3	Andrew Stewart
35	1092	2457693.57536	0.0009	3	Bernasconi Laurent
36	1093	2457695.52812	0.00064	3	Bernasconi Laurent
37	1110	2457728.76357	0.00057	2	Christoper Michael
38	1115	2457738.54408	0.00094	3	Barbara G. Harris
39	1119	2457746.36428	0.00266	3	JOSEP GAITAN 
40	1121	2457750.26966	0.00086	3	Fontaine Bruno
42	1265	2458031.80295	0.00072	3	Horace Dale
43	1271	2458043.53496	0.00066	3	Claudio Arena
44	1292	2458084.59281	0.00046	2	C. Colazo, R. Melia, M. Starck
45	1472	2458436.50896	0.0004	1	Marc Bretton
46	1481	2458454.10611	0.00101	3	Don Radford
47	1497	2458485.39007	0.00098	3	Fontaine Bruno
48	1498	2458487.33885	0.00055	2	Fran Campos
49	1498	2458487.33969	0.00118	3	Anael Wunsche
50	1498	2458487.34012	0.00134	3	JOSEP GAITAN
51	1498	2458487.34385	0.00115	3	JOSEP GAITAN
53	1651	2458786.46907	0.00055	2	Yves Jongen
54	1651	2458786.47744	0.0009	2	Anael Wunsche
55	1671	2458825.57264	0.00046	1	Yves Jongen
56	1693	2458868.58385	0.0006	2	Yves Jongen
57	1821	2459118.83798	0.00048	2	Yves Jongen
58	1822	2459120.79194	0.00044	1	Yves Jongen
59	1823	2459122.74667	0.00036	1	Yves Jongen
60	1849	2459173.57787	0.00044	1	Yves Jongen
61	1850	2459175.53119	0.00105	3	JuanJo Salamero
62	1850	2459175.53551	0.00124	3	Roberto Pidal
63	1852	2459179.44802	0.00058	2	ESSEIVA nicolas
64	1876	2459226.36298	0.00174	3	Jordi Lopesino
65	1877	2459228.32514	0.0009	3	Francesco Scaggiante, Danilo Zardin,Marco Fiaschi
66	1893	2459259.61077	0.00677	1	Marc Bretton
67	1976	2459421.87671	0.0004	1	Yves Jongen
68	2012	2459492.25968	0.00036	1	Wonseok Kang
69	2029	2459525.49975	0.00127	3	F. Lomoz
70	2030	2459527.44997	0.00247	3	Christian Pantacchini
71	2049	2459564.59726	0.00046	2	Yves Jongen
