1	80	2455696.93695	0.00024	1	Hartman et al. (2014)
2	404	2457090.52353	0.00124	3	Martin Zíbar
3	414	2457133.5343	0.0005	2	Mark Salisbury
4	414	2457133.53759	0.00157	3	Francesco Scaggiante, Danilo Zardin
5	414	2457133.53802	0.00035	1	Marc Bretton
6	427	2457189.44731	0.00104	2	Mark Salisbury
7	427	2457189.44731	0.00104	2	Mark Salisbury
8	490	2457460.43106	0.00099	3	Marc Bretton
9	510	2457546.45023	0.00138	3	Alessandro Marchini
10	510	2457546.45107	0.00059	1	Manfred Raetz
11	569	2457800.21848	0.00051	1	Wonseok Kang
12	583	2457860.45006	0.00229	3	PIETRO BENOTTO
13	593	2457903.44817	0.00079	2	Jean-Luc MARTIN
14	604	2457950.7595100002	0.00124	3	Joe Garlitz
15	653	2458161.52187	0.00079	2	Mark salisbury
18	679	2458273.34997	0.00047	2	Yenal Ogmen
19	683	2458290.54263	0.00112	3	Yves Jongen
20	733	2458505.61086	0.00144	2	Yves Jongen
21	749	2458574.43156	0.00082	2	Manfred Raetz
22	749	2458574.43284	0.00065	2	Anael Wunsche
23	749	2458574.43457	0.00074	3	Francesco Scaggiante, Danilo Zardin
24	756	2458604.54102	0.00022	1	Marc Bretton
25	756	2458604.5418	0.00054	2	Anael Wunsche
26	769	2458660.45886	0.00066	2	Yves Jongen
27	829	2458918.52832	0.00194	3	Jean plazas
29	839	2458961.54335	0.00059	2	Manfred Raetz
30	852	2459017.455	0.00129	2	Alberto García Sánchez
31	862	2459060.47098	0.00153	3	F, Lomoz
32	862	2459060.47098	0.00153	3	F. Lomoz
33	862	2459060.47098	0.00153	3	Lomoz F.
34	908	2459258.32361	0.00094	3	Jens Jacobsen
35	912	2459275.52933	0.00084	3	Yves Jongen
36	912	2459275.53075	0.00068	2	Manfred Raetz
37	912	2459275.53133	0.00148	3	Veli-Pekka Hentunen
38	915	2459288.43002	0.00071	2	Yves Jongen
39	922	2459318.49536	0.01478	1	Giorgio Baj   
40	922	2459318.53837	0.00064	2	Snaevarr Gudmundsson
41	923	2459322.84171	0.00161	3	Joe Garlitz
