30;56515.50296;0.00083;536;-0.0045;155.9;2.9;18.3;0.7;R;3;Bachschmidt M.;TRESCA;2013-08-21;
29;56237.91484;0.00145;436;0.0034;186.7;4.6;13.3;0.9;Clear;3;Shadic S.;TRESCA;2012-12-06;
28;56229.58988;0.00159;433;0.0063;177.7;5.5;17.6;1.2;V;4;Emering F.;TRESCA;2012-11-01;
27;56226.81096;0.00057;432;0.0033;182.8;1.7;14.4;0.5;R;2;Kehusmaa P., Harlingten C.;TRESCA;2012-11-01;
26;56218.46633;0.0021;429;-0.0134;203.5;7.1;21.5;1.8;Clear;3;Mravik J., Grnja J.;TRESCA;2012-10-18;
25;56218.46633;0.0021;429;-0.0134;203.5;7.1;21.5;1.8;Clear;3;Mravik J., Grnja J.;TRESCA;2012-10-23;
24;56204.60325;0.00156;424;0.0033;198.2;5;14.9;1.3;Clear;3;Janko Mravik, Jaroslav Grnja;TRESCA;2018-12-11;
23;56201.83039;0.00103;423;0.0064;195.4;3.9;18.9;1;I;3;Shadic S.;TRESCA;2012-10-04;
22;56118.52406;0.00224;393;-0.0211;184.3;;12.6;1.5;R;3;Toni Scarmato;TRESCA;2018-12-11;
21;55968.64661;0.00106;339;0.0032;189.2;3.7;20.9;3.5;R;3;Shadic S.;TRESCA;2012-04-02;
20;55935.32945;0.00115;327;-0.0024;189;3.8;12.3;0.7;V;3;Garcia R.;TRESCA;2012-01-10;
19;55932.556;;326;0.0001;190.5;2.2;19.6;1.4;Clear;2;Tanya Dax;TRESCA;2018-12-11;
18;55904.79621;0.00065;316;-0.0001;178.3;2.3;22.5;1.1;Clear;2;Shadic S.;TRESCA;2012-01-04;
17;55843.72777;0.00081;294;0.0026;189.5;2.7;13.1;0.4;I;3;Shadic S.;TRESCA;2011-10-17;
16;55835.40131;0.00091;291;0.0040;179.6;3.2;16.2;0.6;R;3;Sauer T.;TRESCA;2011-10-06;
15;55835.39865;0.0014;291;0.0014;180.8;4.9;12.9;0.8;Clear;3;Trnka J.;TRESCA;2011-10-01;
14;55832.62549;0.00189;290;0.0042;187.7;5.8;20.3;2.4;R;5;Gillier Ch.;TRESCA;2011-11-09;
13;55829.84856;0.00059;289;0.0032;181.9;2;14.2;0.4;Clear;2;Shadic S.;TRESCA;2011-10-17;
12;55810.41478;0.00155;282;0.0011;;;23.9;4.4;Clear;5;Hui M., Gao X.;TRESCA;2011-09-27;
11;55510.61573;0.00287;174;0.0058;187.3;9.7;19;1.1;Clear;4;Bueltmann S., Lee R., McDavid D., Mitchell K., Salgado C.;TRESCA;2011-04-12;
10;55485.62838;0.0005;165;0.0021;179.1;1.6;12.6;0.3;R;2;Sanchez R.;TRESCA;2010-12-10;
9;55482.85012;0.00066;164;-0.0002;183.9;2.2;13.5;0.5;Clear;3;Shadick S.;TRESCA;2010-11-01;
8;55477.30097;0.00149;162;0.0025;191.3;4.8;12.5;1.6;Clear;3;Vrašťák M.;TRESCA;2010-10-11;
7;55471.74836;0.0007;160;0.0018;192.5;2.4;20.3;1.2;I;2;Shadick S.;TRESCA;2010-10-11;
6;55463.41992;0.00049;157;0.0013;183.7;1.7;20.9;0.8;Clear;2;Világi J., Gajdoš Š.;TRESCA;2010-11-10;
5;55463.41856;0.0008;157;-0.0001;184.9;2.5;12.5;0.6;Clear;2;Vrašťák M.;TRESCA;2010-09-30;
4;55438.43091;0.00169;148;-0.0041;176.7;5.6;9.7;0.8;Clear;4;Ayiomamitis A.;TRESCA;2010-09-02;
3;55432.88669;0.00104;146;0.0036;;;18.1;1.5;R;5;Garlitz I.;TRESCA;2011-09-11;
2;55388.46822;0.00123;130;0.0005;183.1;4.4;19.7;3.7;Clear;3;Trnka J.;TRESCA;2010-07-12;
1;55027.59293;0.00031;0;0.0000;;;;;;1;L. A. Buchhave et al., 2010;L. A. Buchhave et al., 2010;2010-05-16;
