1	0	2455456.46561	0.00037	1	J. A. Johnson et al., 2011
2	41	2455571.70057	0.0002	1	B.Enoch et al. 2011
3	67	2455644.77166	0.00208	3	Shadic S.
5	69	2455650.40067	0.00143	3	Uhlař R.
6	156	2455894.92007	0.00126	3	Shadic S.
7	156	2455894.92164	0.00135	3	Shadic S.
8	156	2455894.92543	0.0013	3	Shadic S.
9	157	2455897.71642	0.03328	3	Brett Morris
10	163	2455914.59776	0.00134	3	Naves R.
11	168	2455928.64834	0.0009	2	Naves R.
12	174	2455945.51283	0.00193	3	Gonzalez J.
13	180	2455962.3621	0.00149	3	Fernand Emering
14	183	2455970.80491	0.00129	3	Shadic S.
15	183	2455970.80607	0.00162	3	Shadic S.
16	185	2455976.42751	0.00125	3	Gonzalez J.
17	185	2455976.42811	0.00118	3	Marino G.
18	194	2456001.72424	0.00141	3	Shadic S.
21	279	2456240.62494	0.00123	3	Naves R.
22	299	2456296.83774	0.00116	3	Shadic S.
23	301	2456302.46167	0.00113	3	Gorshanov D. L., Sokov E. N., Vereshchagina I.
24	438	2456687.49937	0.00179	3	Sokov E. N., Gorshanov D.
25	438	2456687.50703	0.0017	3	Hentunen V. P.
26	444	2456704.37214	0.00116	3	Marino G.
27	455	2456735.29292	0.0012	3	Shadic S., Rusov S.
29	543	2456982.62374	0.00107	3	Francesco Scaggiante, Danilo Zardin
30	554	2457013.54121	0.00124	3	ANDRE Christophe, CLEMENT Jacques, NOUGAYREDE Jean-Philippe
31	571	2457061.31929	0.00195	3	Marc Bretton
32	581	2457089.4139	0.00081	3	Marc Bretton
33	581	2457089.4235	0.00111	3	Martin Zíbar
35	713	2457460.42151	0.00119	3	David Molina
36	713	2457460.42457	0.0011	3	Matthieu BACHSCHMIDT
38	955	2458140.5888	0.00133	3	David Molina
39	956	2458143.4042	0.0012	3	Francesco Scaggiante, Danilo Zardin
40	961	2458157.45485	0.00134	3	David Molina
41	966	2458171.50844	0.00156	3	Marc Bretton
42	1093	2458528.45381	0.00092	2	Fran Campos
43	1093	2458528.4549	0.00092	3	Anael Wunsche
44	1099	2458545.31583	0.00127	3	Yves Jongen
45	1109	2458573.42454	0.00092	3	Marc Bretton
46	1192	2458806.69972	0.00116	3	Pere Guerra
47	1219	2458882.58786	0.00114	3	Yves Jongen
48	1220	2458885.39542	0.00175	3	Val&#232
49	1225	2458899.4464	0.00285	2	Alberto García Sánchez
51	1241	2458944.42193	0.00067	2	Marc Bretton
52	1329	2459191.75421	0.00097	3	Yves Jongen
53	1330	2459194.5661	0.00163	3	Jean-Claude MARIO
54	1345	2459236.72434	0.00141	3	Yves Jongen
55	1350	2459250.77433	0.00121	3	Yves Jongen
56	1351	2459253.5899	0.0008	2	Yves Jongen
57	1352	2459256.37631	0.00112	1	Jean PLAZAS
58	1352	2459256.39392	0.0012	3	JOSEP GAITAN
59	1352	2459256.4075	0.00217	1	Anaël Wünsche
