1	223	2456809.54857	0.0011	3	Horta F. G.
2	237	2456852.49858	0.00055	2	Gonzalez J.
3	238	2456855.56682	0.00041	1	Horta F. G.
4	241	2456864.77075	0.00062	2	Garlitz J.
5	241	2456864.77122	0.00063	2	Garlitz J.
6	250	2456892.37862	0.00049	2	Scaggiante F., Zardin D.
7	253	2456901.58462	0.00045	1	Qui&#241
8	253	2456901.5857	0.0006	2	Qui&#241
9	355	2457214.50427	0.00033	1	Marc DELDEM
10	355	2457214.50427	0.00033	1	Marc DELDEM
11	355	2457214.50494	0.00049	3	Trnka J.
12	355	2457214.50586	0.00038	1	Matthieu BACHSCHMIDT
13	355	2457214.50717	0.00022	3	Bernd Gährken
14	356	2457217.56974	0.00134	2	Francisco José Fernández Gómez
15	357	2457220.64511	0.00107	3	Dennis Conti
16	369	2457257.45541	0.00045	2	Emmanuel CONSEIL
17	369	2457257.45586	0.00025	1	Gährken, Bernd
18	371	2457263.59031	0.00144	2	Dennis Conti
19	371	2457263.59031	0.00144	2	Dennis Conti
20	386	2457309.6085	0.00038	1	Joo An Choi
21	472	2457573.43972	0.0005	2	JOSEP
22	472	2457573.43972	0.0005	2	JOSEP GAITAN
23	472	2457573.44351	0.00065	2	Marc Bretton
24	473	2457576.511	0.00043	1	Pierre Le Cam
25	473	2457576.51132	0.00096	3	František Lomoz
26	473	2457576.51159	0.00079	3	František Lomoz
27	473	2457576.51166	0.00025	1	Florian Signoret, Jean-Bernard Pioppa
29	486	2457616.39402	0.00157	3	Manfred Raetz
30	487	2457619.46173	0.00026	1	David Molina
31	500	2457659.342	0.00047	2	František Lomoz
32	500	2457659.3433	0.00045	2	František Lomoz
33	501	2457662.41057	0.00039	1	Juan Lozano de Haro
34	591	2457938.51821	0.00014	1	Marc Bretton
35	591	2457938.51846	0.00036	1	Fran Campos
36	604	2457978.40105	0.0002	1	Marc Bretton
37	709	2458300.52028	0.00122	3	M.Höecherl
38	709	2458300.52925	0.00034	1	Yves Jongen
40	722	2458340.40639	0.00079	3	Gabriel Murawski
41	722	2458340.4094	0.00099	3	Schilhab J.
42	723	2458343.47589	0.00061	2	M. Mašek, M. Tylšar
43	813	2458619.58195	0.00038	1	Yves Jongen
44	826	2458659.463	0.00074	3	František Lomoz
45	826	2458659.46524	0.00056	2	F. Lomoz
46	827	2458662.53067	0.00031	1	Anael Wunsche
47	841	2458705.48024	0.00066	3	Mauro Calo
48	950	2459039.87642	0.00047	1	Yves Jongen
49	959	2459067.48749	0.00096	3	F. Lomoz
50	959	2459067.48789	0.00083	3	Pavel Pintr
51	959	2459067.48831	0.00026	1	Pedro Martorell
52	959	2459067.4885	0.00021	1	Marc Bretton
53	961	2459073.62509	0.00027	1	Yves Jongen
54	972	2459107.37255	0.00391	3	jean plazas
55	972	2459107.38027	0.00116	3	Andrea Tomacelli
57	1076	2459426.42695	0.00037	1	Claudio Lopresti
58	1093	2459478.57968	0.00023	1	Yves Jongen
59	1104	2459512.32554	0.00069	3	Jens Jacobsen
