15;56590.4938;0.001;387;-0.0055;165.8;3.6;15.5;1.1;Clear;3;Sokov E. N., Rusov S.;TRESCA;2013-11-04;
14;56586.83935;0.00086;386;-0.0071;173.9;3;22;1.2;V;2;Logan V., Lewis K.;TRESCA;2014-02-18;
13;56586.83935;0.00086;386;-0.0071;173.9;3;22;1.2;V;2;Vanessa Logan and Karen Lewis;TRESCA;2018-12-11;
12;56309.23411;0.00054;310;0.0032;157.7;1.9;14.9;0.4;Clear;3;Gorshanov D. L., Sokov E. N., Vereshchagina I.;TRESCA;2013-01-30;
11;56254.42621;0.00069;295;-0.0121;209.5;2.5;23.6;0.6;Clear;2;Ivanov A. V., Sokov E. N.;TRESCA;2012-12-17;
10;56210.59937;0.00214;283;-0.0049;188.3;6.9;25.9;2.8;Clear;3;Mravik J., Grnja J.;TRESCA;2012-10-15;
9;55951.24796;0.00101;212;-0.0050;176.9;3.8;31.5;1.3;Clear;3;Gorshanov D. L., Sokov E. N.;TRESCA;2012-01-26;
8;55929.33384;0.00105;206;-0.0021;166.1;3.8;21.4;1;Clear;3;Ayiomamitis A.;TRESCA;2012-01-04;
7;55918.37145;0.00127;203;-0.0060;170.3;4.6;20.9;1.1;R;3;Naves R.;TRESCA;2011-12-27;
6;55571.35602;0.00097;108;-0.0020;165;3.3;23.9;1.2;Clear;3;Audejean M.;TRESCA;2011-01-14;
5;55560.40005;0.00121;105;0.0005;170.7;4.1;18.1;1.1;Clear;3;Hentunen V.;TRESCA;2010-12-31;
4;55505.609;0.00177;90;0.0020;;;;;Clear;5;Husar D.;TRESCA;2010-11-13;
3;55505.60693;0.0007;90;-0.0000;169.9;2.4;22.9;0.7;R;3;Vanhuysse  M.;TRESCA;2010-11-08;
2;55501.9518;0.00135;89;-0.0023;174.2;4.7;22.4;1.3;;3;Shadick S.;TRESCA;2011-02-24;
1;55176.85173;0.00047;0;0.0000;;;;;;1;S. N. Quinn et al., 2010;S. N. Quinn et al., 2010;2010-08-24;
