13;54934.5861;0.0019;198;0.0034;208.2;5.4;11.45;0.88;R;4;Gregorio;AXA;2009-04-20;
12;54934.58585;0.00242;198;0.0031;;;13.9;2.4;Clear;5;Trnka J.;TRESCA;2009-04-13;
11;54923.920285;0.000492;195;-0.0007;;;;;sloan i;1;Tucker et al. 2011;Tucker et al. 2011;2011-03-28;
10;54628.947249;0.001056;112;0.0022;;;;;sloan i;1;Tucker et al. 2011;Tucker et al. 2011;2011-03-28;
9;54607.6168;0.0067;106;-0.0047;211.2;19.2;14.6;1.7;V;5;Roe;AXA;2008-11-24;
8;54589.8529;0.001;101;0.0011;213.6;10.2;11.4;1.4;R;3;Fote;AXA;2008-11-24;
7;54387.2791;0.0025;44;0.0011;;;19.7;1.5;R;4;Vanmuster;AXA;2008-11-24;
6;54369.5212;0.005;39;0.0128;211.2;14.4;12.5;2.6;Clear;5;Hentunen;AXA;2008-11-24;
5;54337.524;0.005;30;0.0010;213;4.8;16.2;1;BB;4;Gregorio;AXA;2008-11-24;
4;54230.90562;0.001106;0;0.0004;;;;;B Lowell;5;Sozzetti et al 2009;Sozzetti et al 2009;2009-08-07;
3;54230.9053;0.0005;0;0.0001;;;;;;1;Mandushe et al 2007;Mandushe et al 2007;2008-08-25;
2;54230.904913;0.000656;-0;-0.0003;;;;;z;1;Sozzetti et al 2009;Sozzetti et al 2009;2009-08-07;
1;54223.797215;0.000847;-2;-0.0002;;;;;z;1;Sozzetti et al 2009;Sozzetti et al 2009;2009-08-07;
