37;59384.50435;0.00122;1381;-0.0041;165.3;4.5;14.1;1;Clear;3;Manfred Raetz;TRESCA;2021-12-10;
36;59371.4619;0.00107;1375;0.0015;181.5;3.7;13.9;0.7;Clear;3;Anaël Wünsche;TRESCA;2021-06-26;
35;59371.46182;0.00081;1375;0.0014;141.9;2.9;15;0.6;Clear;3;Yves Jongen;TRESCA;2021-06-26;
34;59321.43906;0.00091;1352;-0.0039;169.8;3.3;14.7;0.5;R;3;Veli-Pekka Hentunen;TRESCA;2021-05-17;
33;59308.39322;0.00185;1346;-0.0017;161.5;6.4;13.7;1.2;R;4;Michal Powalko;TRESCA;2021-04-09;
32;59308.3918;0.00104;1346;-0.0031;162.4;4;15.2;2;Clear;3;Jens Jacobsen;TRESCA;2021-04-09;
31;59297.5198;0.00218;1341;-0.0017;165.6;;9.4;0.7;Clear;3;Yves Jongen;TRESCA;2021-04-09;
30;59297.51944;0.0008;1341;-0.0021;175.4;2.8;15.8;0.5;R;2;Snaevarr Gudmundsson;TRESCA;2021-04-09;
29;59060.48035;0.0011;1232;-0.0017;167.5;3.6;11.3;0.6;Clear;3;Marc Bretton;TRESCA;2020-08-26;
28;59060.47863;0.00063;1232;-0.0034;164.9;2.5;17.7;0.8;Clear;2;Manfred Raetz;TRESCA;2020-08-26;
27;58923.48773;0.00153;1169;0.0102;165.6;;19.4;1.6;Clear;3;jean plazas;TRESCA;2020-05-25;
26;58686.43704;0.0014;1060;-0.0010;167.9;5.1;14.4;1;Clear;3;M. Banfi, G. Marino, R. Papini, F. Salvaggio;TRESCA;2019-12-09;
25;58662.51759;0.00167;1049;0.0010;179.5;5.8;12.2;1.3;I;3;Alessandro Marchini;TRESCA;2019-12-09;
24;58662.51589;0.0008;1049;-0.0007;157.8;2.8;14.1;0.5;Clear;3;Yves Jongen;TRESCA;2019-12-09;
23;58662.51588;0.0005;1049;-0.0008;168.5;1.7;17.1;0.4;Clear;1;Anaël Wünsche;TRESCA;2019-12-09;
22;58662.51365;0.00076;1049;-0.0030;167.3;2.7;13.6;0.4;Clear;2;Pere Guerra;TRESCA;2019-12-09;
21;58662.50812;0.0026;1049;-0.0085;165.6;;13.3;1.3;R;4;Bruno Christmann;TRESCA;2019-12-09;
20;58636.42369;0.00091;1037;0.0031;169;2.9;12.7;0.6;Clear;2;Yves Jongen;TRESCA;2019-06-26;
19;58599.45014;0.00134;1020;-0.0009;179.1;4.6;14.8;0.9;R;3;Veli-Pekka Hentunen;TRESCA;2019-06-26;
18;58586.40132;0.00087;1014;-0.0017;176.4;3.2;18.2;3;Clear;2;Marc Bretton;TRESCA;2019-04-24;
17;58562.48586;0.00137;1003;0.0042;148.7;4.7;10.8;0.8;Clear;3;Yves Jongen;TRESCA;2019-04-10;
16;58551.60681;0.00092;998;-0.0014;168;3;16.1;1;Clear;2;Pere Guerra;TRESCA;2019-04-10;
15;58386.32757;0.00302;922;-0.0054;168.4;10.8;16;2.2;I;4;Veli-Pekka Hentunen;TRESCA;2018-12-11;
14;58325.44315;0.00104;894;0.0010;161.4;3.6;14;0.7;Clear;3;Yves Jongen;TRESCA;2018-12-11;
13;58238.45477;0.00217;854;-0.0004;168.7;7.2;12.8;1.4;R;3;Fran Campos;TRESCA;2018-12-11;
12;58227.57782;0.00184;849;-0.0040;176.3;6.6;15.1;1.4;R;3;Francesco Scaggiante, Danilo Zardin;TRESCA;2018-12-11;
11;58225.41084;0.00088;848;0.0037;162.2;3.3;19.2;0.8;I;3;Marc Bretton;TRESCA;2018-12-11;
10;58201.49294;0.00144;837;0.0072;169.4;5.1;10.8;0.7;Clear;3;Yves Jongen;TRESCA;2018-12-11;
9;57964.44981;0.00085;728;0.0036;176.4;2.9;12.3;0.4;I;2;Marc Bretton;TRESCA;2018-12-11;
8;57940.52317;0.00105;717;-0.0016;169.8;3.5;17.4;1;Clear;3;Lycee Notre Dame d;TRESCA;2018-12-11;
7;57864.40998;0.00085;682;-0.0012;170.5;2.8;13.2;0.6;I;2;Marc Bretton;TRESCA;2018-12-11;
6;57853.53876;0.00404;677;0.0009;170.6;16.3;15.1;4.1;V;4;M. Höcherl;TRESCA;2018-12-11;
5;57853.53462;0.00182;677;-0.0032;190.4;6.6;20.7;1.4;R;3;Francesco Scaggiante, Danilo Zardin;TRESCA;2018-12-11;
4;57840.49745;0.00195;671;0.0077;212.4;7.1;15.2;1.7;Clear;3;Trnka J.;TRESCA;2018-12-11;
3;57603.44793;0.00085;562;-0.0024;161.7;2.9;13;0.5;Clear;3;Marc Bretton;TRESCA;2016-08-27;
2;57579.52526;0.0012;551;-0.0036;154.9;4.2;13;0.8;Clear;3;Marc Bretton;TRESCA;2016-08-27;
1;56381.2834;0.00027;0;0.0000;166;1.7;13.7;0.3;;1;Hay et al. (2016);http://arxiv.org/abs/1607.00774;2016-07-05;
