1	0	2455417.59832	0.00053	1	Buchhave et al., 2011
3	120	2455808.46479	0.00114	3	Lomoz F.
4	120	2455808.47003	0.00157	3	Zibar M.
5	120	2455808.47072	0.0013	3	Brát L.
6	128	2455834.51816	0.00135	3	Trnka J.
7	128	2455834.5193	0.00119	3	Brát L.
10	129	2455837.77954	0.00105	3	Shadic S.
13	135	2455857.32289	0.00138	3	Trnka J.
15	152	2455912.69249	0.00126	3	Shadic S.
16	155	2455922.46339	0.00109	3	Faustino Garcia
19	242	2456205.84149	0.00102	3	Garlitz J.
20	244	2456212.36736	0.00105	3	Trnka J.
21	253	2456241.67811	0.00186	3	Monfre A., Podugu P., Thompson S.
22	335	2456508.76595	0.00119	3	Benni P.
23	353	2456567.39365	0.00102	3	Zibar M.
24	366	2456609.73617	0.00104	3	Benni P.
26	381	2456658.59684	0.00126	3	Benni P.
27	451	2456886.60196	0.00136	3	Gonzalez J.
28	456	2456902.8854	0.00097	3	Garlitz J.
29	489	2457010.37497	0.00069	2	Marc Bretton
30	586	2457326.32381	0.00074	2	Marc Bretton
33	696	2457684.61778	0.00074	2	Michael Fleenor
34	704	2457710.6768	0.00099	3	Cory Rude, Christopher Michael
35	816	2458075.48361	0.00063	2	Marc Bretton
36	913	2458391.43117	0.00142	3	Pietro Aceti
38	913	2458391.43424	0.00128	3	Marc DELDEM
39	917	2458404.46281	0.00027	1	Marc Bretton
40	921	2458417.48954	0.00118	3	Pere Guerra
42	928	2458440.29041	0.002	3	F. Lomoz
43	940	2458479.38029	0.00086	3	Yves Jongen
44	1026	2458759.49941	0.00102	3	Yves Jongen
45	1026	2458759.50386	0.0019	3	Antonino Brosio
46	1045	2458821.3843	0.00041	1	Anael Wunsche
49	1127	2459088.50232	0.01118	3	Veli-Pekka Hentunen
50	1131	2459101.50646	0.00055	2	Manfred Raetz
51	1135	2459114.53382	0.00052	2	Manfred Raetz
52	1150	2459163.39163	0.00147	3	Jordi Lopesino
