1	337	2456771.50648	0.001	3	Zibar M.
4	364	2456796.4949	0.00284	3	Haro J. L.
6	378	2456809.45037	0.00173	3	Trnka J.
9	391	2456821.48851	0.00159	3	Montaigut R., Leroy A.
10	418	2456846.47604	0.00138	3	Horta F. G.
11	471	2456895.53393	0.00054	2	Eduardo Fernández-Lajús, Romina P. Di Sisto
12	711	2457117.66079	0.00183	3	David Molina
13	712	2457118.5788	0.00226	3	David Molina
14	779	2457180.59602	0.00171	3	Fran Campos
15	780	2457181.52533	0.00126	2	Ramon Naves
16	1129	2457504.53537	0.00202	3	Francesco Scaggiante, Danilo Zardin
17	1129	2457504.53992	0.00091	3	David Molina
18	1142	2457516.57172	0.00125	3	Matthieu BACHSCHMIDT
19	1143	2457517.49567	0.00109	3	František Lomoz
20	1143	2457517.49674	0.00118	3	František Lomoz
22	1157	2457530.45399	0.00117	3	Marc DELDEM
23	1181	2457552.66858	0.00053	2	Eduardo Fernández-Lajús
25	1504	2457851.6179	0.00104	3	David Molina
26	1531	2457876.6076	0.00086	2	David Molina
27	1587	2457928.44007	0.00066	2	Marc Bretton
28	1587	2457928.44026	0.00067	2	Marc Bretton
30	1935	2458250.53003	0.00208	3	F. Lomoz
31	1958	2458271.81781	0.00071	3	Joe Garlitz
33	1962	2458275.51911	0.0013	3	F. Lomoz
34	1990	2458301.43845	0.00121	3	Marc Bretton
35	2283	2458572.62065	0.00129	3	Manfred Raetz
36	2324	2458610.56907	0.00061	2	Yves Jongen
37	2352	2458636.48021	0.00069	2	Anael Wunsche
38	2352	2458636.48593	0.00088	2	Pavel Pintr
42	2420	2458699.43551	0.02647	2	Massimo Banfi
43	2645	2458907.66751	0.00066	2	Yves Jongen
44	2687	2458946.53943	0.00107	3	Yves Jongen
45	2687	2458946.53955	0.0007	2	Manfred Raetz
46	2741	2458996.51669	0.00069	3	F. Lomoz
47	2741	2458996.51807	0.00147	3	Jordi Lopesino
48	2741	2458996.51817	0.0014	3	Marc DELDEM
49	2769	2459022.43466	0.00083	3	Yves Jongen
50	2809	2459059.45616	0.00209	3	Rui Goncalves
51	3059	2459290.84182	0.00061	2	Yves Jongen
52	3062	2459293.61677	0.00108	3	Ferran Grau Horta
53	3073	2459303.79825	0.00074	3	Yves Jongen
54	3086	2459315.83014	0.00078	3	Yves Jongen
55	3144	2459369.51291	0.00124	3	Ivo Peretto
56	3144	2459369.51341	0.00063	2	Nico Montigiani, Massimiliano Mannucci
57	3158	2459382.47022	0.00072	3	Giuseppe Marino
58	3158	2459382.47255	0.00109	3	F. Lomoz
59	3158	2459382.47362	0.00114	3	F. Lomoz
60	3170	2459393.5767	0.00082	3	Yves Jongen
61	3237	2459455.59019	0.00102	3	Yves Jongen
