56;59568.31468;0.00138;1906;0.0113;136.9;4.9;17.5;1.4;R;3;Jens Jacobsen;TRESCA;2022-01-07;
55;59562.41528;0.00054;1903;-0.0032;164.8;1.9;15.9;0.9;Clear;2;Anaël Wünsche;TRESCA;2022-01-07;
54;59517.29998;0.00188;1880;-0.0011;158.3;6;12.4;1.5;Clear;4;SW johny;TRESCA;2021-12-10;
53;59517.29654;0.00146;1880;-0.0046;178.7;4.6;18.1;1.5;Clear;3;SW johny;TRESCA;2021-12-10;
52;59511.41334;0.00115;1877;-0.0029;169.7;3.9;17.8;0.9;Clear;3;Manfred Raetz;TRESCA;2021-12-10;
51;59458.45398;0.00118;1850;0.0016;167.6;4;13.7;0.8;Clear;3;Yves Jongen;TRESCA;2021-09-16;
50;59209.32774;0.0016;1723;0.0016;173.3;6.1;26.4;4.3;R;3;Jordi Lopesino;TRESCA;2021-02-07;
49;59160.28368;0.00165;1698;-0.0019;167;;16.6;2.1;Clear;3;Yves Jongen;TRESCA;2020-11-15;
48;59158.32643;0.00077;1697;0.0025;168.5;2.6;16.8;0.5;Clear;2;Manfred Raetz;TRESCA;2020-12-03;
47;59146.56758;0.00253;1691;0.0134;193.4;8.4;16.3;1.6;R;3;Ferran Grau Horta;TRESCA;2021-02-07;
46;59146.53819;0.00298;1691;-0.0160;123.4;10.4;17.6;2.6;V;4;Xesco Rubia;TRESCA;2020-11-15;
45;59097.51396;0.0015;1666;0.0004;167;;11.9;0.8;Clear;3;Yves Jongen;TRESCA;2020-09-28;
44;59095.55814;0.0022;1665;0.0062;169.8;7.6;12.6;1.2;Clear;4;jean plazas;TRESCA;2020-09-28;
43;59095.55205;0.00155;1665;0.0001;165.1;5.4;16.5;1;Clear;3;Marc DELDEM;TRESCA;2020-09-28;
42;59095.55092;0.00486;1665;-0.0010;139.2;16.2;8.4;2.3;Clear;5;Francois Regembal;TRESCA;2020-09-28;
41;58905.27331;0.0015;1568;-0.0011;168.7;5;16.7;1.2;R;3;Veli-Pekka Hentunen;TRESCA;2020-05-25;
