1	374	2457062.63291	0.00122	3	Francesco Scaggiante, Danilo Zardin
2	375	2457064.38754	0.00074	2	Marc Bretton
3	375	2457064.40009	0.00162	3	Marc Bretton
4	379	2457071.4104	0.00134	3	Martin Vrašťák
5	387	2457085.452	0.00062	2	Mark Salisbury
6	387	2457085.452	0.00062	3	Mark Salisbury
7	395	2457099.48082	0.00146	3	Jaroslav Trnka
8	395	2457099.5001	0.00129	3	František Lomoz
10	424	2457150.40024	0.00093	3	Marc Bretton
11	554	2457378.60689	0.00118	3	David Molina
12	554	2457378.60689	0.00118	3	David Molina
13	608	2457473.3967399998	0.00094	3	Marc Bretton
14	612	2457480.4196	0.00084	3	Enrique Díez Alonso
15	796	2457803.41402	0.00104	3	Marc Bretton
16	800	2457810.43806	0.00101	3	STEPHANE FERRATFIAT 
17	800	2457810.43827	0.00077	2	Marc Bretton
18	800	2457810.44377	0.00101	3	STEPHANE FERRATFIAT
19	812	2457831.49904	0.00078	3	David Molina
20	821	2457847.32237	0.00076	3	Vincent Hourdin, Gérald Aufranc, Cyril Richard
21	824	2457852.56626	0.00148	3	Serge Bergeron
23	833	2457868.36336	0.0017	3	JOSEP GAITAN 
24	971	2458110.61013	0.00219	3	David Molina
25	1000	2458161.51677	0.0006	2	Marc Bretton
26	1021	2458198.38087	0.0009	3	Georg Nawrath
27	1021	2458198.38099	0.00146	2	Jens-Peter Jacobsen and Jona Hoppe
29	1205	2458521.37323	0.00101	3	Mohammad Talafha
31	1209	2458528.39562	0.00145	3	David Oelmann
32	1217	2458542.43864	0.00071	3	Bruno Dauchet SAML
34	1229	2458563.50464	0.00051	1	Marc Bretton
35	1229	2458563.50479	0.00072	3	Pere Guerra
37	1233	2458570.52621	0.00044	1	Anael Wunsche
38	1254	2458607.39058	0.00089	2	Yves Jongen
39	1258	2458614.41295	0.00147	3	Anael Wunsche
40	1380	2458828.57543	0.00117	3	Nosáľ P.
41	1388	2458842.61295	0.0007	3	Luis Tremosa
42	1388	2458842.6134	0.00083	2	Yves Jongen
43	1392	2458849.63624	0.00126	3	Mauro Calo
44	1404	2458870.70332	0.0007	3	Yves Jongen
45	1408	2458877.72344	0.00095	3	Yves Jongen
46	1424	2458905.80964	0.00062	2	Yves Jongen
47	1434	2458923.36187	0.00187	3	Nosáľ P.
48	1434	2458923.36247	0.00063	2	Manfred Raetz
49	1434	2458923.36383	0.00105	3	Mario Morales
50	1434	2458923.36637	0.00096	3	Anaël Wünsche
51	1434	2458923.36928	0.00079	3	Anaël Wünsche
52	1438	2458930.38371	0.00073	2	Yves Jongen
55	1442	2458937.40298	0.00103	3	F. Lomoz
56	1442	2458937.40665	0.00061	2	Yves Jongen
58	1446	2458944.44661	0.00245	3	Jean Plazas
59	1450	2458951.4499	0.00059	2	Anaël Wünsche
62	1626	2459260.39971	0.00071	3	Nico Montigiani, Massimiliano Mannucci
63	1630	2459267.42086	0.00085	3	Giuseppe Marino et al. (4^ I Liceo Galilei Catania)
65	1645	2459293.75414	0.00096	3	Yves Jongen
66	1659	2459318.32651	0.00162	3	Claudio Lopresti
67	1671	2459339.39373	0.00125	3	Enrique Arce Mansego
