1	-1	2453979.9284800002	0.00069	1	Lick observatory
2	0	2453984.397	0.009	1	Bakos et al 2007
3	1	2453988.86197	0.00076	1	Winn et al 2007
4	3	2453997.792	0.00054	1	Winn et al 2007
5	3	2453997.79348	0.00047	1	Winn et al 2007
6	5	2454006.72326	0.00059	1	Winn et al 2007
7	6	2454011.18837	0.00107	1	Winn et al 2007
8	19	2454069.23795	0.0029	1	Winn et al 2007
11	85	2454363.94656	0.00072	1	Johnson et al 2008
12	155	2454676.51072	0.00184	3	Walter F.
13	155	2454676.5112	0.00228	3	Stanislav Poddaný, Filip Walter
21	248	2455091.79016	0.00119	3	Latham C. 
22	248	2455091.7924	0.0009	3	Gary
23	250	2455100.7206	0.0012	3	Gary B.
24	252	2455109.65059	0.00102	3	Tieman B.
29	334	2455475.80835	0.00129	3	Hose K.
30	334	2455475.80909	0.00105	3	Joe Garlitz
36	490	2456172.3935599998	0.00456	3	Mravik J., Grnja J.
37	572	2456538.54814	0.00069	2	Naves R.
38	585	2456596.59794	0.00072	3	Benni P.
39	587	2456605.52722	0.0014	3	Salisbury M.
41	804	2457574.50048	0.00107	3	Marc Bretton
42	819	2457641.47842	0.00138	3	František Lomoz
43	819	2457641.48979	0.00114	3	František Lomoz
44	905	2458025.49228	0.00035	1	Marc Bretton
45	980	2458360.39705	0.00406	3	Stephen M. Brincat
46	1064	2458735.47544	0.00148	3	Anael Wunsche
47	1066	2458744.41494	0.00493	3	Jean plazas
48	1152	2459128.4205	0.00279	3	francois regembal
50	1223	2459445.46015	0.00069	2	Fran Campos
