1	0	2454715.0217399998	0.0002	1	J. D. Hartman et al., 2010
2	172	2455662.40245	0.00054	2	Hentunen V.
4	174	2455673.41807	0.00089	2	Trnka J.
7	178	2455695.44975	0.00075	3	Ayiomamitis A.
8	178	2455695.45116	0.0013	3	Lomoz F.
10	180	2455706.46334	0.00086	3	Lopresti C.
12	182	2455717.48031	0.00176	3	Marrero A. L.
13	182	2455717.48601	0.00241	3	Zibar M.
14	184	2455728.49621	0.00115	3	Benishek V.
15	186	2455739.51838	0.00073	2	Pecharromán F. C.
16	241	2456042.45368	0.00095	3	Horta F. G.
17	245	2456064.48871	0.00116	3	Audejean M.
18	245	2456064.48997	0.0006	2	Michelet J.
20	251	2456097.53522	0.00072	2	Scarmato T.
21	253	2456108.57013	0.01486	2	Gustavo Muler Schteinman
22	306	2456400.47433	0.00084	3	Sokov E. N., Vereshchagina I.
23	306	2456400.48309	0.00123	3	Popov V.
24	306	2456400.48384	0.00171	3	Brosio A.
27	316	2456455.56309	0.00069	2	Naves R.
28	375	2456780.53127	0.00085	2	Horta F. G.
29	375	2456780.53555	0.00081	3	CAAT
30	375	2456780.53747	0.00102	3	Carre&#241
32	436	2457116.52295	0.00065	2	Juanjo Gonzalez
33	438	2457127.54124	0.0011	3	Ramon Naves Nogues
34	442	2457149.56893	0.00099	2	Marc DELDEM
35	442	2457149.56893	0.00099	2	Marc DELDEM
36	501	2457474.54468	0.00049	1	Florian Signoret, Jean-Bernard Pioppa
37	501	2457474.54973	0.00106	3	František Lomoz
38	503	2457485.56138	0.00071	2	David Molina, Antoni Vives Sureda
39	503	2457485.56199	0.00061	2	David Molina
40	568	2457843.58376	0.00098	3	Francesco Scaggiante, Danilo Zardin
41	694	2458537.59667	0.00143	2	Yves Jongen
42	698	2458559.62376	0.00112	3	Sjoerd Dufoer
43	729	2458730.37586	0.00123	3	Beck Andreas
45	761	2458906.6317	0.00155	3	Jean plazas
46	859	2459446.41767	0.00074	2	Yves Jongen
