1	0	2455186.01879	0.00054	1	B. Beky et al. 2011
3	141	2455614.60412	0.00173	3	Sokov E. N.
4	143	2455620.68048	0.00082	2	Muler G.
6	162	2455678.42833	0.00102	0	Slesarenko V. , Sokov E.
7	170	2455702.74996	0.00081	3	Garlitz J.
8	266	2455994.54217	0.00194	3	Tercu O., Dumitriu A.
10	267	2455997.58323	0.00152	3	Gonzalez J.
11	269	2456003.67177	0.00078	2	Horta F. G.
12	278	2456031.02513	0.00104	3	Evans P.
13	282	2456043.17974	0.00105	3	Tan TG
14	287	2456058.37582	0.00177	3	Horta F. G.
15	287	2456058.37961	0.00054	2	Montigiani N., Mannucci M.
17	287	2456058.38043	0.00108	3	Gaitan J.
18	287	2456058.38053	0.00103	3	Gaitan J.
19	287	2456058.38553	0.00081	3	Carrion J. A.
20	288	2456061.41778	0.00081	3	Ivanov A. V., Sokov E. N.
22	290	2456067.49437	0.00092	3	Lomoz F.
24	296	2456085.73384	0.00124	3	Garlitz J.
25	391	2456374.49354	0.0018	3	Johansson M.
26	393	2456380.57352	0.00114	3	Graham M.
28	414	2456444.40646	0.00078	3	Lomoz F.
30	621	2457073.59891	0.00062	2	Juan Fabregat Llueca, Antoni Vives Sureda
33	625	2457085.74868	0.00452	3	Luis F. Tapia Portillo
35	641	2457134.3782	0.00124	3	JOSEP GAITAN
37	642	2457137.42769	0.00105	3	František Lomoz
38	642	2457137.428	0.00077	3	Martin Zíbar
39	642	2457137.43091	0.00115	3	Jaroslav Trnka
40	642	2457137.43155	0.00098	3	František Lomoz
42	644	2457143.51234	0.00147	3	David Molina
43	644	2457143.51234	0.00147	3	David Molina
44	650	2457161.74814	0.00141	3	Stan Shadick
45	651	2457164.78421	0.00126	3	Stan Shadick
46	651	2457164.78744	0.00104	3	Stan Shadick
47	667	2457213.41482	0.00119	3	Antoni Vives
48	751	2457468.74331	0.00077	3	Martin Mašek, Kateřina Hoňková, Jakub Juryšek
49	768	2457520.41849	0.00153	3	Trnka J.
51	872	2457836.53865	0.00189	3	Denis Gorshanov
52	997	2458216.47979	0.00106	3	Francesco Scaggiante, Danilo Zardin
53	1006	2458243.83416	0.00152	3	Michelle Dadighat
54	1018	2458280.30948	0.00051	2	Yenal Ogmen
55	1100	2458529.55632	0.00067	2	M.Hoecherl
56	1123	2458599.46634	0.00083	3	Pere Guerra
57	1124	2458602.50595	0.0013	3	Pere Guerra
58	1125	2458605.5479	0.00079	3	Gährken Bernd
59	1145	2458666.33353	0.0011	3	Yenal Ogmen
60	1227	2458915.57783	0.00066	2	ramon naves
61	1251	2458988.53191	0.00108	3	Francois Regembal
62	1350	2459289.44135	0.00161	3	Claudio Lopresti
63	1353	2459298.5634	0.0027	2	MarSEC Marana Space Explorer Center
64	1353	2459298.56644	0.00092	3	Alvaro Fornas Silva
65	1353	2459298.56644	0.00092	3	Alvaro Fornas Silva
66	1353	2459298.57015	0.00083	3	F. Lomoz
67	1353	2459298.5711	0.00068	3	Yves Jongen
69	1353	2459298.5734	0.00062	2	Anaël Wünsche
70	1354	2459301.61126	0.00075	3	Marc DELDEM
71	1358	2459313.76901	0.00074	3	Yves Jongen
72	1359	2459316.80612	0.00081	3	Yves Jongen
74	1378	2459374.55809	0.0008	3	Yves Jongen
