1	0	2455176.85173	0.00047	1	S. N. Quinn et al., 2010
2	89	2455501.9518	0.00135	3	Shadick S.
3	90	2455505.60693	0.0007	3	Vanhuysse  M.
5	105	2455560.40005	0.00121	3	Hentunen V.
6	108	2455571.35602	0.00097	3	Audejean M.
7	203	2455918.37145	0.00127	3	Naves R.
8	206	2455929.33384	0.00105	3	Ayiomamitis A.
9	212	2455951.24796	0.00101	3	Gorshanov D. L., Sokov E. N.
10	283	2456210.59937	0.00214	3	Mravik J., Grnja J.
11	295	2456254.42621	0.00069	2	Ivanov A. V., Sokov E. N.
12	310	2456309.23411	0.00054	3	Gorshanov D. L., Sokov E. N., Vereshchagina I.
13	386	2456586.83935	0.00086	2	Logan V., Lewis K.
14	386	2456586.83935	0.00086	2	Vanessa Logan and Karen Lewis
15	387	2456590.4938	0.001	3	Sokov E. N., Rusov S.
16	390	2456601.45042	0.00049	1	Salisbury M.
17	396	2456623.36751	0.00087	3	Scaggiante F., Zardin D.
18	397	2456627.02189	0.00118	3	Karavaev Y., Loginovskaj A.
19	398	2456630.67041	0.0016	3	Benni P.
20	399	2456634.32449	0.00099	3	Scaggiante F., Zardin D.
21	402	2456645.2821	0.00122	3	Marino G.
22	479	2456926.54851	0.00317	3	Gerteis O.
24	487	2456955.77178	0.00089	3	Stan Shadick
25	488	2456959.42469	0.00146	3	Scaggiante F., Zardin D.
26	494	2456981.33365	0.00089	3	Marc Bretton
27	494	2456981.33889	0.00237	3	Marc Bretton
29	508	2457032.48103	0.00119	3	Jose Luis Martin
30	514	2457054.40637	0.00111	3	Alfonso Carreno
31	517	2457065.35735	0.00089	3	Marc Bretton
32	517	2457065.35943	0.00059	2	Marc Bretton
33	583	2457306.4426	0.00077	2	Stephane Ferratfiat
34	586	2457317.3999	0.0012	3	Marc Bretton
35	586	2457317.3999	0.0012	3	Marc Bretton
36	589	2457328.36097	0.00147	3	Dittler, Ullrich
37	589	2457328.36492	0.00175	3	Marc Bretton
38	589	2457328.36587	0.001	3	Matthieu BACHSCHMIDT
39	597	2457357.58447	0.00143	3	Stan Shadick
40	600	2457368.54422	0.0015	3	Marc Bretton
42	612	2457412.37482	0.00041	1	Marc Bretton
43	612	2457412.37538	0.00042	1	Marc Bretton
44	681	2457664.41914	0.00049	1	Veli-Pekka Hentunen
45	707	2457759.39262	0.00105	3	David Molina
46	710	2457770.35332	0.00148	3	David Molina
48	900	2458464.37629	0.0057	2	Pietro Aceti, Massimo Banfi
49	900	2458464.38176	0.00117	3	Francesco Scaggiante, Danilo Zardin
50	983	2458767.56828	0.00046	1	Eric Girardin
51	998	2458822.36049	0.00176	3	F. Lomoz
52	998	2458822.3666	0.00093	3	F. Lomoz
53	1004	2458844.27744	0.0008	2	Yves Jongen
54	1181	2459490.82615	0.00072	2	Yves Jongen
57	1191	2459527.35538	0.00139	3	Mohammad Fadel Talafha
