42;59331.46892;0.04969;925;0.0036;205.9;158.9;21.7;18.1;Clear;5;Naudin Jean-Louis;TRESCA;2021-05-17;
41;59322.84171;0.00161;923;-0.0212;176.1;5.7;23.2;1.4;Clear;3;Joe Garlitz;TRESCA;2021-05-17;
40;59318.53837;0.00064;922;-0.0233;180.9;2.2;24.4;0.6;R;2;Snaevarr Gudmundsson;TRESCA;2021-05-17;
39;59318.49536;0.01478;922;-0.0663;337;48.9;33.9;3.7;R;1;Giorgio Baj   ;TRESCA;2021-05-17;
38;59288.43002;0.00071;915;-0.0231;177.4;2.4;27.9;0.9;Clear;2;Yves Jongen;TRESCA;2021-04-09;
37;59275.53133;0.00148;912;-0.0181;169;4.9;21;2.4;R;3;Veli-Pekka Hentunen;TRESCA;2021-04-09;
36;59275.53075;0.00068;912;-0.0187;183.9;2.3;26.1;0.8;Clear;2;Manfred Raetz;TRESCA;2021-04-09;
35;59275.52933;0.00084;912;-0.0201;181.5;2.9;21.5;0.8;Clear;3;Yves Jongen;TRESCA;2021-04-09;
34;59258.32361;0.00094;908;-0.0210;177.7;3.2;25.7;1.2;Clear;3;Jens Jacobsen;TRESCA;2021-02-27;
33;59060.47098;0.00153;862;-0.0176;178.8;5.1;24.6;1.6;Clear;3;Lomoz F.;TRESCA;2020-08-26;
32;59060.47098;0.00153;862;-0.0176;178.8;5.1;24.6;1.6;Clear;3;F, Lomoz;TRESCA;2020-08-26;
31;59060.47098;0.00153;862;-0.0176;178.8;5.1;24.6;1.6;Clear;3;F. Lomoz;TRESCA;2020-08-26;
30;59017.455;0.00129;852;-0.0215;191.7;4.2;30;2.4;Clear;2;Alberto García Sánchez;TRESCA;2020-06-21;
29;58961.54335;0.00059;839;-0.0173;179.5;2;24.8;0.7;Clear;2;Manfred Raetz;TRESCA;2020-05-25;
28;58944.32394;0.01244;835;-0.0318;183.8;43.1;23.4;;V;4;Adam Nowak;TRESCA;2020-05-25;
27;58918.52832;0.00194;829;-0.0201;196.1;7.3;27.3;1.7;R;3;Jean plazas;TRESCA;2020-05-25;
26;58660.45886;0.00066;769;-0.0166;182.2;2.3;27.3;0.8;Clear;2;Yves Jongen;TRESCA;2019-06-26;
25;58604.5418;0.00054;756;-0.0178;178.4;2;29.4;1.5;Clear;2;Anael Wunsche;TRESCA;2019-06-26;
24;58604.54102;0.00022;756;-0.0186;187;0.8;27.3;0.3;Clear;1;Marc Bretton;TRESCA;2019-06-26;
23;58574.43457;0.00074;749;-0.0165;184.7;2.6;23.9;0.7;Clear;3;Francesco Scaggiante, Danilo Zardin;TRESCA;2019-04-10;
22;58574.43284;0.00065;749;-0.0183;182.8;2.2;24.5;0.7;Clear;2;Anael Wunsche;TRESCA;2019-04-10;
21;58574.43156;0.00082;749;-0.0195;186.3;2.9;25.9;1.5;Clear;2;Manfred Raetz;TRESCA;2019-04-10;
20;58505.61086;0.00144;733;-0.0208;191.8;4.5;29.2;2.4;Clear;2;Yves Jongen;TRESCA;2019-01-31;
19;58290.54263;0.00112;683;-0.0282;132.2;3.8;19;1.3;Clear;3;Yves Jongen;TRESCA;2018-12-11;
18;58273.34997;0.00047;679;-0.0159;180.3;1.6;24.1;0.5;Clear;2;Yenal Ogmen;TRESCA;2018-12-11;
17;58230.36039;0.00146;669;0.0066;117.7;4.7;13.5;1.7;Clear;5;Yves Jongen;TRESCA;2019-02-18;
16;58230.32508;0.02116;669;-0.0287;228.8;70;29.9;6.1;Clear;5;Matthieu BACHSCHMIDT;TRESCA;2019-02-18;
15;58161.52187;0.00079;653;-0.0124;186.8;2.7;31.2;1.3;R;2;Mark salisbury;TRESCA;2021-12-10;
14;57950.75951;0.00124;604;-0.0151;188;4.4;25.6;2.2;Clear;3;Joe Garlitz;TRESCA;2018-12-11;
13;57903.44817;0.00079;593;-0.0131;173.5;2.9;25;1.3;Clear;2;Jean-Luc MARTIN;TRESCA;2018-12-11;
12;57860.45006;0.00229;583;0.0010;195.2;6.9;27;4.7;Clear;3;PIETRO BENOTTO;TRESCA;2018-12-11;
11;57800.21848;0.00051;569;-0.0136;180.1;1.8;24.8;0.4;R;1;Wonseok Kang;TRESCA;2018-12-11;
10;57546.45107;0.00059;510;-0.0092;174.6;1.9;25.3;1;Clear;1;Manfred Raetz;TRESCA;2016-08-27;
9;57546.45023;0.00138;510;-0.0100;182.4;5;21.1;2.5;R;3;Alessandro Marchini;TRESCA;2016-08-27;
8;57460.43106;0.00099;490;-0.0048;167.6;3.4;21.2;1;Clear;3;Marc Bretton;TRESCA;2016-03-18;
7;57189.44731;0.00104;427;-0.0119;187.7;3.3;26.5;1.7;R;2;Mark Salisbury;TRESCA;2015-10-16;
6;57189.44731;0.00104;427;-0.0119;187.7;3.3;26.5;1.7;R;2;Mark Salisbury;TRESCA;2015-10-16;
5;57133.53802;0.00035;414;-0.0054;172.5;1.3;23.1;0.7;Clear;1;Marc Bretton;TRESCA;2015-08-27;
4;57133.53759;0.00157;414;-0.0058;184.6;5.7;34;2;R;3;Francesco Scaggiante, Danilo Zardin;TRESCA;2015-09-01;
3;57133.5343;0.0005;414;-0.0091;183.8;1.8;25.4;0.6;R;2;Mark Salisbury;TRESCA;2015-10-16;
2;57090.52353;0.00124;404;-0.0077;188.1;4.5;27.4;1.3;Clear;3;Martin Zíbar;TRESCA;2015-08-18;
1;55696.93695;0.00024;80;0.0000;187.5;1.2;19.8;0.3;;1;Hartman et al. (2014);http://adsabs.harvard.edu/abs/2014AJ....147..128H;2015-10-29;
