54;54995.3105;0.0007;301;-0.0017;;;;;R;5;Srdoc;AXA;2009-06-26;
53;54991.3688;0.0029;300;-0.0019;;;;;Clear;5;Srdoc;;2009-06-26;
52;54987.4276;0.0008;299;-0.0015;171;2.4;23.1;0.7;I;4;Ayoinemas;AXA;2009-06-26;
51;54983.4858;0.0008;298;-0.0018;173.4;2.4;23.45;0.63;R;2;Gregorio;AXA;2009-06-26;
50;54979.5444;0.0017;297;-0.0017;174.6;4.2;23;0.85;R;5;Gregorio;AXA;2009-06-26;
49;54975.6009;0.0018;296;-0.0037;174;5.4;23.05;0.85;Clear;5;Gary B.;AXA;2010-04-22;
48;54971.6604;0.0006;295;-0.0027;175.2;1.8;22.75;0.55;BB;3;Norby;AXA;2009-06-26;
47;54967.7184;0.0007;294;-0.0032;178.2;1.8;22.9;0.5;Clear;2;Gary B.;AXA;2010-04-22;
46;54963.7782;0.001;293;-0.0019;176.4;3;23.5;0.5;BB;5;Norby;AXA;2009-08-06;
45;54959.8367;0.0006;292;-0.0019;170.4;1.8;23.35;0.5;Clear;2;Gary B.;AXA;2010-04-22;
44;54951.9541;0.0015;290;-0.0014;174.6;4.2;23.4;4.8;Clear;5;Gary B.;AXA;2010-04-22;
43;54924.35964;0.00135;283;-0.0053;;;19;3.2;Clear;5;Brát L.;TRESCA;2009-04-03;
42;54908.5967;0.0012;279;-0.0022;176.4;3;23.15;0.53;R;5;Gregorio;AXA;2009-06-26;
41;54908.59551;0.00106;279;-0.0034;160.8;3.6;19.4;2.7;Clear;3;Trnka J.;TRESCA;2009-03-18;
40;54892.829;0.0009;275;-0.0038;181.2;4.8;23.4;5.8;Clear;5;Gary B.;AXA;2010-04-22;
39;54888.8893;0.0007;274;-0.0020;169.2;1.8;22.75;0.5;Clear;2;Gary B.;AXA;2010-04-22;
38;54648.4624;0.0014;213;0.0034;173.4;4.2;23.65;0.75;R;3;Mendez;AXA;2013-08-25;
37;54648.4579;0.0011;213;-0.0011;175.2;3;22.9;0.7;R;3;Srdoc;AXA;2008-09-08;
36;54632.6902;0.0024;209;-0.0028;174.6;7.2;23;1.4;V;5;Roe;AXA;2008-09-08;
35;54628.7508;0.0004;208;-0.0007;175.2;1.2;23.8;0.38;V;2;Healy;AXA;2009-06-26;
34;54628.7448;0.0019;208;-0.0067;172.8;5.2;23.2;1.2;V;4;Roe;AXA;2008-08-29;
33;54624.8114;0.0013;207;0.0014;171;3.6;23.6;1.2;V;3;Foote;AXA;2008-09-08;
32;54624.8093;0.0014;207;-0.0007;172.2;4.2;23.1;1;R;3;Foote;AXA;2008-09-08;
31;54624.8061;0.002;207;-0.0039;174;5.4;23.3;1.2;B;3;Foote;AXA;2008-09-08;
30;54620.8671;0.0008;206;-0.0014;176.4;2.4;23.8;0.5;R;3;Foote;AXA;2008-08-29;
29;54620.8648;0.0008;206;-0.0037;177.6;2.4;23;0.4;BB;2;Gary B.;AXA;2010-04-22;
28;54616.9259;0.0016;205;-0.0010;174;4.8;24.2;0.6;R;4;Foote;AXA;2008-08-29;
27;54569.6262;0.001;193;-0.0026;;;24;1.7;Clear;4;Haarup;AXA;2008-08-29;
26;54561.739;0.001;191;-0.0068;173.4;3;23.6;0.8;R;3;Gary B.;AXA;2010-04-22;
25;54553.8617;0.001;189;-0.0010;184.8;3;21.9;0.5;BB;2;Gary B.;AXA;2010-04-22;
24;54545.9756;0.0017;187;-0.0041;166.2;4.8;20.8;1;V;3;Gary B.;AXA;2010-04-22;
23;54475.02536;0.00183;169;-0.0071;175;;23.5;;R;5;Gary B.;AXA;2010-04-22;
22;54364.66991;0.001;141;-0.0002;175;;23.5;;BB;5;Gary B.;AXA;2010-04-22;
21;54285.83962;0.00097;121;-0.0002;174;;23.3;;R;3;Foote;AXA;2008-09-08;
20;54226.71981;0.00144;106;0.0026;174.6;;23.5;;R;5;Gregorio J.;AXA;2008-09-08;
19;54214.8859;0.0009;103;-0.0067;175.8;2.4;23.6;;R;2;Gary B.;AXA;2010-04-22;
18;53974.4658;0.0021;42;0.0054;174.6;6;22.95;0.85;Clear;5;Hentunen;AXA;2009-01-07;
17;53911.39707;0.00049;26;0.0009;174.1;1.7;21.5;0.5;R;2;Ohlert J.;TRESCA;2009-08-29;
16;53911.39286;0.00288;26;-0.0033;;;21.3;2.2;R;5;Cagaš P., Přibík V.;TRESCA;2009-04-03;
15;53907.45026;0.0009;25;-0.0044;165.7;2.9;31.5;4.9;Clear;3;Cagaš P., Přibík V.;TRESCA;2009-04-07;
14;53903.5133;0.0008;24;0.0002;175.2;2.4;22.9;0.5;R;3;Vanmunster;AXA;2009-02-05;
13;53899.5759;0.0009;23;0.0043;176.4;1.8;23.9;0.9;R;5;Vanmunster;AXA;2009-02-05;
12;53887.7477;0.0014;20;0.0006;174.6;4.2;23.1;0.9;R;3;Foote;AXA;2009-02-05;
11;53887.7472;0.0017;20;0.0001;174.6;4.8;23.9;0.9;V;2;Foote;AXA;2009-02-05;
10;53887.747;0.0006;20;-0.0001;176.4;1.8;23.4;0.4;R;1;Gary B.;AXA;2010-04-22;
9;53887.74679;0.00016;20;-0.0003;;;;;;1;Holman et al 2007;Holman et al 2007;2008-08-25;
8;53883.80565;0.00019;19;0.0001;;;;;;1;Holman et al 2007;Holman et al 2007;2008-08-25;
7;53879.864;0.0011;18;-0.0001;;;;;;1;Holman et al 2007;Holman et al 2007;2008-08-25;
6;53879.8636;0.0011;18;-0.0005;;;;;R;1;Gary & Healy;AXA;2009-02-05;
5;53875.92305;0.00036;17;0.0005;;;;;z;1;Holman et al 2007;Holman et al 2007;2008-08-25;
4;53832.5678;0.002;6;0.0019;;;35;9;V;3;Vanmunster;AXA;2009-02-05;
3;53832.5672;0.002;6;0.0013;;;25;5;R;3;Vanmunster;AXA;2009-02-05;
2;53808.917;0.0011;0;0.0002;;;;;;1;McCullough et al 2006;McCullough et al 2006;2009-02-05;
1;53808.9163;0.001;-0;-0.0005;172.2;1.8;23.3;0.7;R;2;Gary B.;AXA;2010-04-22;
