26;56556.60139;0.00019;505;-0.0004;128.7;0.7;31.1;0.6;Clear;1;Colazo C. A., Schneiter, E. M.;TRESCA;2013-10-07;
25;56556.60139;0.00019;505;-0.0004;128.7;0.7;31.1;0.6;Clear;1;C. Villarreal D;TRESCA;2018-12-11;
24;56181.89652;0.00066;225;-0.0005;127.7;2.4;30.9;1.1;Clear;3;Evans P.;TRESCA;2012-09-23;
23;55836.63438;0.00089;-33;0.0011;128.4;3.1;29.3;1.6;Clear;3;Tifner F.;TRESCA;2011-10-06;
22;55821.91113;0.00072;-44;-0.0016;;;32;1.6;Clear;5;Evans P.;TRESCA;2011-09-27;
21;55799.1619;0.0004;-61;-0.0009;125.9;1.4;31.9;0.7;R;1;TG Tan;TRESCA;2018-12-11;
20;55506.08978;0.00044;-280;-0.0003;123.6;1.5;31.1;0.9;Clear;2;Curtis I.;TRESCA;2010-11-08;
19;55502.07508;0.00039;-283;-0.0003;125.5;1.4;30;0.7;R;2;Tan TG;TRESCA;2010-11-08;
18;55477.98564;0.00057;-301;-0.0016;127;2;33.2;1.2;Clear;2;Curtis I.;TRESCA;2010-10-11;
17;55473.97185;0.00064;-304;-0.0007;130.4;2.1;30.4;1.5;Clear;2;Curtis I.;TRESCA;2010-10-11;
16;55473.97161;0.00034;-304;-0.0010;128.7;1.3;31.6;0.7;Clear;1;Milne G.;TRESCA;2010-10-11;
15;55425.79532;0.00011;-340;-0.0009;131.3;0.4;33.2;0.2;I;1;Eduardo Fernández-Lajús, Romina P. Di Sisto;TRESCA;2015-10-16;
14;55419.10359;0.00067;-345;-0.0015;;;29.7;1.9;Clear;5;Milne G.;TRESCA;2010-08-16;
13;55385.64882;0.00027;-370;-0.0005;125;0.9;30.1;0.5;R;1;Sauer T.;TRESCA;2010-07-12;
12;55096.5909;0.0008;-586;-0.0004;125.4;2.4;31.6;1;R;3;Tifner;AXA;2009-10-15;
11;55085.8853;0.0038;-594;-0.0001;;;;;R;1;Dragomir et al., 2011;Dragomir et al., 2011;2011-10-03;
