46;59570.57997;0.00038;193;-0.0033;178;1.4;16.3;0.2;I;1;Manfred Raetz;TRESCA;2022-01-07;
45;59314.56316;0.00109;125;-0.0005;163.9;3.9;8.8;0.6;R;3;Snaevarr Gudmundsson;TRESCA;2021-05-17;
44;59299.50274;0.00057;121;-0.0010;165.7;2.1;16.7;0.5;V;2;Anaël Wünsche;TRESCA;2021-04-09;
43;59299.50146;0.00103;121;-0.0022;172.5;3.8;17;0.7;R;3;Yves Jongen;TRESCA;2021-04-09;
42;59269.38098;0.00115;113;-0.0028;168.6;4.3;15.5;0.7;R;3;Stephane Ferratfiat;TRESCA;2021-02-27;
41;59269.37288;0.0023;113;-0.0109;149.7;8;13.4;1.7;Clear;4;CAAT - Centro Astronomico del Alto Turia;TRESCA;2021-04-09;
40;59265.61485;0.00208;112;-0.0039;174.2;7.5;13;1;R;3;Ferran Grau Horta;TRESCA;2021-04-09;
39;59220.43543;0.00104;100;-0.0034;168.9;3.7;11.8;0.5;Clear;3;Alberto García Sánchez;TRESCA;2021-02-07;
38;59175.26182;0.00408;88;0.0029;177.8;12.2;18.5;4.5;V;3;Bernhard Wenzel;TRESCA;2020-12-03;
37;59171.49507;0.00102;87;0.0012;173.8;3.4;14.3;0.8;Clear;2;Snaevarr Gudmundsson;TRESCA;2021-02-07;
36;59171.49501;0.00073;87;0.0011;185;2.7;19.9;0.6;R;2;Anaël Wünsche;TRESCA;2020-12-03;
35;59107.50273;0.00257;70;0.0137;165.1;8.5;15.7;1.8;Clear;3;jean plazas;TRESCA;2020-09-28;
34;59028.428;;49;0.0039;170.5;10.4;52.1;10.5;V;3;Bernhard Wenzel;TRESCA;2020-12-03;
33;58949.36271;0.00302;28;0.0035;172.8;10.6;14.4;2.3;Clear;4;Nosáľ P.;TRESCA;2020-05-25;
32;58949.3591;0.00112;28;-0.0002;156.7;4;17.2;0.9;R;3;Francesco Scaggiante, Danilo Zardin,Marco Fiaschi;TRESCA;2020-05-25;
31;58949.35897;0.00086;28;-0.0003;174.2;;18.6;0.7;V;2;Yves Jongen;TRESCA;2020-05-25;
30;58930.53877;0.001;23;0.0045;179.4;3.8;18.1;0.7;R;3;Manfred Raetz;TRESCA;2020-05-25;
29;58930.53384;0.00131;23;-0.0004;176.5;4.9;17.7;0.9;Clear;3;Michael Theusner;TRESCA;2020-05-25;
28;58930.52897;0.00052;23;-0.0053;182;1.8;14.5;0.3;R;2;Veli-Pekka Hentunen;TRESCA;2020-05-25;
27;58915.47533;0.00114;19;0.0010;168.7;4.1;13.3;0.7;V;3;Yves Jongen;TRESCA;2020-05-25;
26;58900.41617;0.00076;15;0.0018;178.7;2.8;20.7;0.6;R;2;Yves Jongen;TRESCA;2020-05-25;
25;58900.41299;0.00371;15;-0.0013;177.8;13.8;13.6;4.3;Clear;4;Nosáľ P.;TRESCA;2020-05-25;
24;58900.4126;0.001;15;-0.0017;169.2;3.9;13.7;0.6;R;3;Anaël Wünsche;TRESCA;2020-05-25;
23;58870.29665;0.00088;7;0.0023;186;3.1;15.8;0.5;R;3;Manfred Raetz;TRESCA;2020-02-09;
22;58832.6391;0.00061;-3;-0.0053;174.8;2.5;20.3;1.1;R;2;Ferran Grau Horta;TRESCA;2021-04-09;
21;58753.57702;0.00054;-24;-0.0026;183.8;2;18.2;0.4;I;1;Pere Guerra;TRESCA;2019-12-09;
20;58738.5225;0.00076;-28;0.0029;167.9;2.8;15.1;0.5;V;2;Yves Jongen;TRESCA;2019-12-09;
19;58738.52123;0.0013;-28;0.0016;156.2;4.6;20.4;1.5;R;3;Jean plazas;TRESCA;2019-12-09;
18;58738.51612;0.00084;-28;-0.0035;177;2.8;15.5;1.1;V;2;Anaël Wünsche;TRESCA;2019-12-09;
17;58595.45074;0.00056;-66;0.0009;180.1;1.9;15.8;0.4;R;2;Manfred Raetz;TRESCA;2019-04-24;
16;58580.38867;0.00065;-70;-0.0012;175.1;2.3;14.7;0.4;R;2;Veli-Pekka Hentunen;TRESCA;2019-04-10;
15;58546.49879;0.00266;-79;-0.0061;155;9.5;13;1.4;Clear;3;Jérôme BOREL;TRESCA;2019-04-10;
14;58531.44517;0.00086;-83;0.0002;166.2;3.4;12.7;0.6;Clear;3;Vojtěch Dienstbier;TRESCA;2019-12-09;
13;58531.44035;0.00177;-83;-0.0046;148.7;7;14;1.5;Clear;4;Vojtěch Dienstbier;TRESCA;2019-02-18;
12;58516.37834;0.00138;-87;-0.0066;181.6;5.2;19.4;1.1;Clear;3;Snaevarr Gudmundsson;TRESCA;2019-02-18;
11;58452.37326;0.00091;-104;-0.0068;174.6;3.5;17.9;0.7;Clear;3;Medulka T.;TRESCA;2018-12-11;
10;58290.47991;0.00174;-147;-0.0054;185.5;6.3;20.2;1.5;V;3;F. Lomoz;TRESCA;2018-12-11;
9;58162.47876;0.00104;-181;0.0032;184.9;4.1;15;1.2;V;3;Marc Bretton;TRESCA;2018-12-11;
8;58147.4191;0.00099;-185;0.0035;174.2;;12.3;1;V;3;Marc Bretton;TRESCA;2018-12-11;
7;58132.35183;0.00089;-189;-0.0038;181.8;3.2;14.6;0.5;R;3;Francesco Scaggiante, Danilo Zardin;TRESCA;2018-12-11;
6;58113.5264;0.00051;-194;-0.0042;192.4;1.9;28.1;2.6;V;1;Pere Guerra;TRESCA;2018-12-11;
5;57970.46313;0.00132;-232;0.0023;180;5.1;17.6;1.1;Clear;3;BRAHIC 92 (Ballet, Néel, Delisle, Stefani, Gouyette, Morelli, Maline, Muzeau, Laclef and Cordebois);TRESCA;2018-12-11;
4;57827.38912;0.00105;-270;-0.0020;172.7;3.7;11.5;0.5;Clear;3;Marc Bretton;TRESCA;2018-12-11;
3;57778.45031;0.00084;-283;0.0042;166.6;2.7;12;1.6;Clear;2;Faustino Garcia;TRESCA;2018-12-11;
2;57025.44411;0.00093;-483;-0.0033;170.7;3.5;17;0.6;U;3;Diego López;TRESCA;2021-09-16;
1;56652.71245;0.00055;-582;-0.0005;174;6;13.2;1.5;;1;Crouzet et al. (2016);http://adsabs.harvard.edu/abs/2016arXiv161202776C;2017-01-18;
