1	189	2457017.47573	0.00091	3	Alfonso Carreno
2	189	2457017.47657	0.00069	2	Fran Campos
3	193	2457032.67551	0.00075	3	Emily Wroblewski
4	194	2457036.47482	0.0007	2	Faustino Garcia
5	195	2457040.2681	0.00067	2	Marc Bretton
6	199	2457055.46704	0.00072	2	Mark Salisbury
7	204	2457074.4704	0.00152	3	František Lomoz
8	204	2457074.4704	0.00152	3	František Lomoz
9	204	2457074.4704	0.00152	3	František Lomoz
11	204	2457074.47477	0.00052	3	Gährken, Bernd
12	209	2457093.47267	0.00071	2	Marc Bretton
13	279	2457359.46435	0.00122	2	Pierre Le Cam
14	284	2457378.46182	0.00084	2	Enrique Díez Alonso
15	284	2457378.46182	0.00084	2	Enrique Díez Alonso
16	284	2457378.46327	0.00097	3	David Molina
17	299	2457435.45928	0.00122	3	Pierre Le Cam
18	304	2457454.46255	0.00082	2	Marc Bretton
21	379	2457739.43971	0.00049	2	Eric Girardin
22	389	2457777.44717	0.00062	2	David Molina
23	399	2457815.44361	0.00045	2	Gaehrken Bernd
24	484	2458138.4234	0.00046	1	Mark Salisbury
25	484	2458138.43085	0.00072	2	Luis Perez Fernandez
26	489	2458157.43055	0.0015	3	Georg Nawrath
27	568	2458457.61858	0.00071	2	Yves Jongen
29	569	2458461.42204	0.00134	3	Mohammad Talafha
30	574	2458480.41356	0.00067	2	Antonino Brosio
31	574	2458480.41606	0.00056	2	Yves Jongen
32	578	2458495.61518	0.00419	2	Yves Jongen
33	579	2458499.40751	0.00021	1	Marc Bretton
34	579	2458499.41508	0.00061	2	Yves Jongen
37	584	2458518.41238	0.00057	2	Yves Jongen
38	589	2458537.41271	0.0006	2	Yves Jongen
39	589	2458537.41282	0.00163	3	Luis Ribé de Pont
40	599	2458575.41743	0.00063	2	Arndt Latusseck
41	648	2458761.60961	0.00047	1	Yves Jongen
42	669	2458841.39565	0.00069	1	Claudio Lopresti
43	669	2458841.39653	0.00083	3	Alessandro Marchini
44	674	2458860.39452	0.0014	3	Nello Ruocco
45	674	2458860.40016	0.00113	3	JuanJo Salamero
46	678	2458875.5984	0.00057	2	Yves Jongen
47	684	2458898.39489	0.00222	3	Nosáľ P.
48	684	2458898.39571	0.00059	2	Yves Jongen
49	684	2458898.40011	0.00127	2	Anaël Wünsche
50	689	2458917.39375	0.0008	1	Giuseppe Marino
51	689	2458917.40275	0.00083	3	Alberto Tomatis
52	694	2458936.40146	0.00147	3	Pavel Pintr
53	699	2458955.40342	0.05375	3	Jean Plazas
54	748	2459141.59198	0.0005	2	Yves Jongen
55	752	2459156.78823	0.00067	3	Horace Dale
56	753	2459160.58712	0.00058	2	Manfred Raetz
57	753	2459160.58804	0.00248	3	jean plazas
58	753	2459160.58805	0.00084	3	Veli-Pekka Hentunen
59	753	2459160.5921	0.00097	3	ESSEIVA nicolas
60	757	2459175.78428	0.00045	2	Yves Jongen
61	758	2459179.58983	0.0005	2	ESSEIVA nicolas
62	762	2459194.78387	0.00045	2	Yves Jongen
63	769	2459221.38248	0.00052	2	Yves Jongen
64	771	2459228.99043	0.00041	1	Wonseok Kang
65	773	2459236.58337	0.0011	3	Yves Jongen
66	778	2459255.58442	0.00053	2	Yves Jongen
67	779	2459259.37695	0.00066	3	Jens Jacobsen
68	779	2459259.38844	0.00052	2	D. Baysan, L. Nothdurft
69	779	2459259.38925	0.00107	3	Thomas Grunge
70	783	2459274.58658	0.00065	2	Yves Jongen
71	784	2459278.38344	0.00068	2	Jens Jacobsen
72	784	2459278.38386	0.00047	2	Snaevarr Gudmundsson
73	784	2459278.38519	0.00051	2	Michal Powalko
74	788	2459293.5874	0.00068	3	Paul Benni
76	789	2459297.3856	0.00036	1	Anaël Wünsche
77	789	2459297.38936	0.00081	3	Anaël Wünsche
78	852	2459536.77191	0.00063	2	Yves Jongen
79	857	2459555.76832	0.00051	2	Yves Jongen
